@rowCount	3397
w	d	n	t	g	r	b	q	s	v
bemboiterjvi	$j_3$ is an American/Canadian football match/game with $j_1$ playing/competing against $j_2$ for prize/title $j_4$.	Cf. {bemro}, {bolci}, {jivna}, {bemboijvi}.  For soccer match/game see {boltipterjvi}.	lujvo	football game			MMQNPOSNUOQLTOSNOJONPONOPNNPQQNOPRLSNJNQIHRPPTMOMORSNQSQOPNQOQRPKLLOPOPMPSNOTKPRMOOOOPLPQPLRRSOORNNPOSMQPPNORMPLMNJRMMMPMQJOOLPOONNNKPOOIOQPKQQNLMMQQMNPPRONNONNLNLKOPOSNMMNLNOKMJQOQOQJOMJNOKQPLMPOPMPPUOPOPPQOMOOLPRSLLLHPMPNONPLNOMTQPQKNPONKQPJSPKOJNPSMOOPOPNNPQLOJQLMUOROLNORNOPMOLNMORPNTLRNOQNMSNOLOLPSUNOOPNOPVMOPQKOQOMNOLMRNJVMPNMKNNNRRTRPLLMQOPLKONPMSRPJPNRNNPONMOONRNMLRSNONMPRPO		bemro;bolci;te;jivna
bemcinfo	$z_1$=$c_1$ is an American lion [Panthera leo atrox] of breed $c_2$.	P. l. atrox, known as the American lion or American cave lion, was abundant in the Americas from Canada to Peru in the Pleistocene Epoch until about 10,000 years ago.	lujvo	american lion			MOKSMNPLPQPLPNMQMLPOONQROOKORPMOSPMNPPMPMOSQLOKONTOSLLOPOHQRPRPSLNOLNOQNPOLOWPPPNONOQPMNNLQOPQQOUOLPOLOOOLKPQPQMKTROJJOLKPJPRMNOQPOMMORRLSNQISLROLNNPQONQMJKJQNMLPNIRNNURPLNQMPNNLMRQOLPQPOPRMSPPKQNPOQPTNSOOSRNNQORNQTNLMMOPJOONPQNONPTMNPRQJTNSQMPNKLKPNRLMLLSPNNNLOMNOOQUPPNOOPRKRNOPNLMQPPLONOKOMPSNINPQONSQOOPQPOOSQOMOJISONOLNPQLMROOMOPLNQQPQMQOKOPLMQOLMMOQOSKPKTOOPOSNOPNNONLLNPNQPRONP		bemro;cinfo
bemjoitco	$x_1$=$b_1$=$k_1$ is North America and South America;  $x_1$ is Pan-American; $x_1$ pertains to the Americas or reflects nationality/culture/geography thereof in property $x_2$=$b_2$=$k_2$.	Cf. {bemro}, {ketco}, {merko}, {braplu}	lujvo	America;America;Pan-American;the Americas			RMQNOKRJSMSKSMNNOMNQQNOUQPPMQULPNROOPNOMMLRNPRLRKRRRMOURNMLQMPTRONLQNOPOQRNNRPLPMTPMMQMPPLOOPRNKRNKLSQNOLNMNOMQKMMMQMNOKLNMLOKOOOOPOKMQQJPUPITOSONNPLQNSNMLOHPPROOLMQOLQNNNPQMNONNPPRPOKNONMNLPNOMQQORPOTWROPPPPLQMLLRSOOMJOONLOLMKNNJRQPMKNORQPPPMUOJLNMPRQQLQQNPHONNLMOMQTOPKOKNPOSPRQNLONMOPTKNOQQMLQIKNPMNQPMMPSNOOSPNMOILMOONPNMQOPTOOLOKLONSQPQQOOPPNPLMNKPQPNOMPOQMMQONPQOONQLNQPQPUNOQOO		bemro;joi;ketco
bemtu'a	$b_1$=$t_1$ is North America.	Cf. {bemro}, {tumla}, {zdotu'a}, {rontu'a}, {tcotu'a}, {sralytu'a}, {frikytu'a}, {ziptu'a}.	lujvo	North America			SMQMNMPKRMTLUOOOOKNOOOSSQOPMRRLQNQPPQNPQKKSPOUMQNQTOKOTSNLMRNQRPOPMOLMPMORLOSOOQLSPMQPLLNLNMRSOMOQJMSPNOMMOPOMOKMMMPLPOLMMMNQLQOQPROKOOPKNTNHPOQNPLOMOMPLNLOLPOOOQMMQPLPNOKNRNNONKQPRORKPQNOMLSONMORPPQQTVPOPOQPIQMOOPRLPKHOOMKOLOJKNKTSNOMLOPSOSSKRNJJNNSOQPLMPNPINMOOLPOPUPNLOLNONQOPPMNPMNONQKMORSMPUKJMOONPOMLNRMMRQOPLOJNOOPNNMORNMUPRNNKMLPTPRPSOMMPOPNKOMPNPMQOOMONLRPMOQMQOQNLRRONQORQRO		bemro;tumla
benbogda'i	$x_1$ headbutts $x_2$.		lujvo				MRQMNNTPPOTISOLNKPQPLQNQNRLMPLOKLNNOPPNRLNMLQTLLNQPMQPSPPONROQONQQKQPRNNKNNOQMQOJMQRQQKRKQLMPPOONMMTPNNNNOMPQNPJKMMOMNMISPNJPJKOPQPLMPPPMQMNKONNLQLNMMOPOPONLRMQMNMNRLORSOIQQSMNNMNQPPTQPQQPSPOKNPRRNKNQTNPOPQPPSRRJUOQKMOMNRNJOMPNPOOQQNROONQSOSPNOQPNONPPMOLLPLONNMPMQNKRRONGOOPPPOPMPNQQLNLKUONNMPMQOPOMPLPTPKQPOTMNRLLPSQQNOPNNPOPJRRNTPNSPNPSOKORPNLNNUMNMRIJPMNPROQNQQONSSLNPPQRQRTNKRNOTQ		besna;bongu;darxi
benbo'u	$x_1$ is a braincase or neurocranium of $x_2$.		lujvo				NKOQLLUMTOVMSPOPNLNRKRNMOSOJQQNOMOSQMNPPMMRQORMOMKMLMTOROPMQMQTNRSNKNSTPORJPRLTNMRLOQPOPKRONPOKLPRMOOPOONOPJRLKNNLLOPQOLOPLOQKIOPNLMNPMOMQOLKRNQKMMMQSNRLNOMPPMNKPMPSOOSQOMNOQPMNHOOTPQNNRQPRNOPONLOQJQORSMLQLLPLOOMPRRNOLMMPMKOJMNPNKPSNONNMOTNPPONOOINOTOOORJQKONPOJMOMMQVRMMPQPONNLOOMKOORNNQMSPSPLOTNOOPORTNOOMPRNNTMKNPMPOONMOKPNPNRMOOIPKPNSPPRQOOLPPQJPOQONQORMOORKQQPNNPQORNNLPPRRKNSRTO		besna;bongu
bencra	$c_1$ is a/the forebrain of brain $b_1$=$c_2$.		lujvo	forebrain			PNPOLNSMVPULOOROLLNQNRNNQRLMTROONPRTPLQPOMQORSNNMKMMMOORMNMNPSRQOPMMMQQOPQMOTMRMOQNOPQNNKSNLORNNONNPNSPPLNMOPIMKQOOOJQROOONPOGJOQMPJMQLMLRNJJTPOKOJLLRJOKPPNMPMOPMLORONQPNMOOOQMMIONUOQNNSLPPMPOKOMLOQLRQOPMOPLRLLNOSSSMPNKNQLLOLQMPLMQNIMLNNNTNPOMQORNMPPNQPPJNKNMQNILOOMSUPPPQNRMNQLPQOJPMNKQQOROSOMQULQNOLOQPJOPLONOSNMMNNOMOKOPLPQRNQMROLQLOOQPOSPNQOOMULNQPQPROQNNQTLPSNPSQQNROONONOSNPSTPK		besna;crane
bendicfancyxra	$p_1$ is an electroencephalogram of animal $b_2$ drawn by $p_3$ in medium $p_4$		lujvo				OMROMPUNUPULQROMNKNNPPNMPPOLTOOOONNQSKQRRMQLOQNJMMMOMRNPNONNJRTOPRNLNOPNQOMPULRNMPMQSSLMIPPNLPPOONPOPPQRMLMOQLMJNPQQKQQLQNNMQLNOQNOJLRMOMONRLSPLKPOLOMNPNNMOMQMOKMHLQOPPSOPPNQOMPJNKSMRNNROQQPPQUNIKOLNNRKMKNRMQOLNLPRROKMNOQMLOLPMPPNVRMQONMMRMPRRNNMMRQSPOMOKNMOOKRKJKQPQRQRNMNQQNRMNQKNQMQMNNMRRPQKSUNMMPNLQOOPONPMNTOOKQLNPOOLRKONOMQMRLNQPNQRQNROPLNRNQJNLPQPNLPNNNRLNPSNTOOPNPOLLOPOLOUSRO		besna;dikca;fancu;pixra
benmro	$m_1$=$b_2$ is brain-dead.		lujvo	brain-dead			OMOOMOSMSNULSOOOLLLRNRPNQRLKRTOQIMRTRLOPMLMOPSIPOKKMNQPPNOLNMPTNPONKLUPOMQKQTNQPNNPOPQLOMRNOORNNPTJPOPMNOOPQSLMIPNLQLMPLPNMOSJOOPNPLLNNOOPQMIQMQLNMLOQMQOOPPKQMMOMKOOOKSQNLMPQQMNKOPRRQONSOOPNPPPOMNQMOPQQMKNLOQROONSSRKLMKPQMJOLQMRKMSOQOLKKRTMOONTNNHQMQPRPMPONQLOMKMOQNQTOMLONPNMMMOPMMMLPLPSNPQTQNPSKNORKQQPLOLPPNNRLMLNOPLOPOOLOMPMQQQOKOLOKQOOOPPNQQPRLMOPQOQISQNOQLMPRQSOONRONNQNPTOPUTSN		besna;morsi
benpi'a	$x_1$ is a meninx/mater of $x_2$.		lujvo	mater;meninx			NNRPLLULROPLQPMMOLOQRPNLMOMPSPMSONPQSLNRNLSSQQOLPPNLNRQSPLMKNRTOONNOMRVNMTNRQLQQLMNRLQOLMOLMQPQMNSMPOTNOKNMPSNMMMLKNPOLONOMRRIKOORRMLNNPMMNQIORLOLLSPSKOOPPOMNOMNPMLOMOPONNNNOOKPHPQPMQNRTMQPMRSMNOORPLQRPQPMNRMLMMLOOPNPOMLPLJOMPOROMPUNQPMNLQQTOMPNOOKMRROOPKLLOQLNPPNPMOVPOKSSPKJPJQOPMMSQNNSJTNOKNQRMSMNOOQNLLLQPPQUPMMONKOONNPJOMOJRPQOMNPPOOONROORJOQRMOPOMNNRSNTNRLMRROQOPPQPNLNQNQNLTNUM		besna;pilka
benske	$s_1$ is (cerebral) neurology/neuroscience with methodology $s_2$.	Cf. {benpi'a}.	lujvo	cerebral neurology;neurology;neuroscience			NLOPJMQOSNTNQPNOMLQPOSNOOPOKTSOTMOOSOLOOLMQMQTNMLLNNLROPMOLPNRRPOQMKNPQONRMOTMRIQTNOQQKPJQNNMPKMPQNNPQNQNMPLSJMNMMNPNQRMNPMLPMMOPQRLLOOMOQRNLQPRKOLNORMQNOONNPMPLOJMTOMQONKNMQQLPJNMTPRONRPQRMLPPNLNPNNPTQMMOQNRJONNQTSQNMKQQOLOKQKPNMRQRNMKMOQNJPNTOPILQROONQMONLMNPKLMOMPSROJOOQONLONOMMNMPLORNTQRQLNUNPOPMLRONLNQOONSOILNLNKONKQKPORQQQNOMOMLPUQOTPQNPOQQMKNPPPPNSLOOQMNRQOSPRMMPNMORPQKLUUSM		besna;saske
benstani	$s_1$ is the brainstem (truncus encephali) of brain $b_1$=$s_2$.	The brain stem consists of pons and medulla.	lujvo	brainstem			NMNNMOUPSQUKNLNNLKRQORPOPRONTORMOPPQNMQNOOOOPSOLJMONNQNSNOMPMQQLOPNMMOROOPJQSLPOORMQQPLQJSNLOOOPMOSMPROOMNMNTLKMNOOOKPPLPPMNOJIOQNPJNQNMKQMJKUOLJQLMMRKNOOMQOPNOMMPMRMLQUOOOPPONRKNNROSONTQQQMMSSQLLPNONPQNNMPJNNNMNTRQONLMNPNJOMOLMNPQQMRNNNORKPQMOOPKNOROQOPKPMONNOIKMOMUTOMNRLSNORJSNKKOKRMORPQPTNMOTNMOPKPVQOMNMPLMTPLNMNMLONLNNOMPQOOQNKQONNSQNQPPONRPSLQQPMNQOQMNQTLPSNROROLNOPMMQPOLPSUTQ		besna;stani
benti'e	$t_1$ is a/the hindbrain (the posterior portion of the brain including cerebellum and pons and medulla oblongata) of  brain $b_1$=$t_2$.		lujvo	hindbrain;rhombencephalon			ONPOKQQOTOUMQNNNLLOPMRPOOQONTPONMOORPKRNOOQRNSNNOMPLOSOQLNMQNPRNOPMLKQQMOPMLUMRLMQNQPPOPLQOLONONPNQNQPRPMONOQIKKOONNMPOLNPOQQIFOQLOILRMOMQMJKRPNJQJKMSMPOPPPOONOMOMORPNTQMMONMQNRJONTMQOKSNPSKMOOPMLQNNOTSQOOQMQKOKOSSSNNNLMOOKOKPMNNLORLPONMMSOOPNMOPONPROQONJPLKMMKKMOQOUUROMOMPLNSMPOKNUMPKPQNRPRONRSNPONMOSONPOLPNORPKNOLPMOOMMKPPOONNPNMMLQNSQMQOQQMQOTKMPUPMOOQONRRLRRPQRPRKRNOOKOOPMNRVSO		besna;trixe
benvau	$v_1$ is the braincase (part of cranium) of organism $b_2$.	Cf. {benpi'a}, {stedu}.	lujvo	braincase;cranium			ONPONLSNRNVLSOMLMLMUMSNNORPKRQONPMRRPMPNKNQPPSMNMLLKLUMSNPNNKPVOOPNHKQTONPKPQKSPNRLNNQNNJPOOQOLNQQQMNPPONNNLPJLNNKOPOPQLNOMOSJJOPOLMMPNQLPOLKOOQLOLNPQNRNNPNQPNQKONQSPLTROMMOQOMNIPQTQOMMPOQQOOSNMLNQNQNRRNLPMMPLROLROROMMMMOPJOLJMPMMPRPOOMNQTOONNQNMKMNSOPPQIPLOMOLJNPNLQWRMOQOOOMPMPOLMOPSMNSNRPPQLPROQPPNQSPONOORNNRMJMPNPPONNOJPOPOROLNLPKQKRQPQOPNMPRQIPOQNNQOSMNOSKPPQQOSRNQOMMPQTQNNRUUN		besna;vasru
benvaubo'u	$bo_1$=$v_1$ is a neurocranium/braincase/brainpan containing brain $bo_2$=$v_2$=$be_1$ of $bo_3$=$be_2$.		lujvo	braincase;brainpan;neurocranium			MMQPLJUMRNVKTONONMMSLQOOPTNKRSOPMORPMMONMLPPOTLNMJMMKSOQOPLPLPUNPQMLMSRPPRKPSLSNKRMNOPNPNQPNQPLMPRMMPPNMMOPLSLLMOLKQORPLNOMMPJJOOOLMMOOPLPOLKRLRMMNNORMSMLNNOPNNMOMPSMMQPNNONQPNOKOPUROLMRPPQNOQONLPPKQOQTNKOMLOLPOLPTTNLKNMQNLOKNLONKRPPOMLNOQOOQORNMIONSQQPQJPLOMLOHLNONRVQMKQOOQNOMQONMNPRMOTMSPSPLNTONPPOPSNPMNPPMPTLKOPNQOONMPJROQNRNPNKOKPLSQOROOPOQOSKMMPOMSNPNOQPKPPRPOQPMSPNLPOQSNORSSO		besna;vasru;bongu
benvaukre	$x_1$ is a braincase/neurocranium hair.		lujvo				NMRPKLUMSNXNQNNRLLMQMRPMPQPKQPPOLNQPONPOMKQPOQMNMMMIMPMSPQMSMPRNRQNLNOSNMSKRSLROMQPPPRMOIRNOPONMPTMOPNPNLNPLQJMMMKLNQPNMOQKNOJJOQPNLNRNMLOMLINMQLNOMPSNOLMPLPPNNLOMPSMOTPPNQMQMLMLQPUPQLNPPQRPPONMOQPMPPSQMLONLPNRNLQQQNLMONPOJOLLNRONRSMNPNONUOPQONPOIPLSOMQTLOKPMPNKNPOLRVQMMOOQPNONOOLMLRPLMRLQOPQJOUNOPPOQSPMONPTNMUNKNRLPPONNSLQQPNROOQJQLONTQMPRNOMOOTJQOPMKPNRMOMQKRRPNROOPRNNNPQRRLNSPTO		besna;vasru;kerfa
benxadba	$xa_1$ is a hemisphere of brain $b_1$=$xa_2$.		lujvo	hemisphere			SMSNNNRNVQTMSOQLKMNPPROPOVONPOPPMOQPQLRNLMPOOUMNOKONLRMVNONPKOPOQONLJOSNMMOQRNTNOTPSQPLOJPNKNPLMNQMORMPNNORORLLLOMOONRMMMNOOQJMOQOQMLQNPMOMOJQNQLQKKNPNOMMNLKRNOMOLOROKQNPLNOQOLQJOOVNTONTOPRNMRQONMPOOPRQMLPQQQLNNLSRSPLNMLSMIOHOKPMORRLNNLOQTNPPMQOPLPNRORPPKQLLKMMKKOQNTTQMNPLTLMOMOMJNQMMNNQOSNQQONTMNQPNOPPJONNQMPOLMONNONOOOQOQNSPPPQNMNPOOSPMROROPPNNKLPPMONKQOOMPMNQRRTROMOPQMPQSPONRTOK		besna;xadba
bercribe	$x_1$ is a polar bear (Ursus maritimus) of type $x_2$	See {cribe}	lujvo	polar bear			NRRSLQTOQPRNQPPOMOQNQOQPLNNPRLLOPPNQRNQSPOSPLRHOOOLNMSQLMJQNOTRNMPIMRNPQMOIOSQOQJMPQOPNMKOOQQQPNQOIOSNPNNLMORMMKMOKQLNLMNRMOMLMOQROMJQNMKLLRJRLOMPOOOQNOONRNMPQKNROKPNNPRLOQPOOKOOLTPOMLQRJPQQRMPMLOPOPORLOMNPMQKPOPNNTOMPKPNNNOMNRONMRRNRMONKRRSSMOLPLPMSVNOJQPKQKNMMNNRLPSTNPRPROLSNPJLPNOROOOILOLPNTTKMQSQOOMMQNPQNNTPONRJNOOQOMNMPNLQPROOPQKOTRROLPQLORKNOSQKMRQQNQPRQMRLLQMOONOMNKPNMONSNOR		berti;cribe
berfi'ocinfo	$z_1$=$c_1$ is a Barbary lion [Panthera leo leo] of breed $c_2$.		lujvo	Barbary lion			MQPRJNRMRNPKTMPQMMNPMONTNOMPQPNMNQMMRMPUNNNPNNJONQKOKOPQNKQSNUORNMNQOPRLONLLWQSPILLPOQJLMOPKRSPPRMKRNOQPOONOOLNLMQPPKLMLNQKPNMOORPQNMOMRLPNNHROQMMNRPQONNNONJRNNONLKPLNSQMKPLPRKOKPRQPMQQRNNRNVPOJORRLOQRMRLNQPPNQPPQOVMLOKQSLNOMOPNNLRRMPNPMJUORQLOPKJMPNQPPJMONMMNNMMNPMRTQQPOPQRLPPPOOMOPONNNNMMOMMROKNMPOLNPMMOQNJQROONNOJRONNKNNPJKRNRPMPKMPPQQOPPNOOLPPOOPOKQPRLSNULNRPQQPOLQPQMLRNPSPTPOO		berti;friko;cinfo
berjoinandargu	$d_1$ is a north-south-running road to $d_2$ from $d_3$ following primarily northward-and-southward path $d_4$ according to frame of reference $b_3$=$s_3$	See also: {sunjoisicydargu}	lujvo	cardo;northward road;southward road			QNQPNNNNPLRNQOMPONPRNPPRMPQOQRNRNQOQRNSPMLSNRQOOMNNNJNNSOMNOPQRQMMMPOOPOMKMPTPNIOSQQOPMLSNQMPRMNPLONQOMPQPONQMPIMKMOLOLRJMKMNMROOQRMNOLOJQQOJQPOMNKQONMMPQPNLQNONPKOLNMSRKJOQNNLPMMPOPQHLRNNNLPOMLMPMOQNTTPNMPPQHSJNSOTLPNIPMPLOOQMLJKUQRQGNQNRMVQOROKLMNRSPLNLMOPJPKOMOOOTTOOLPNNSPTSPRLPNOPPNPNPPNQKNVKPNQLMOOLNOPMLNQPMOOKNOONMPPOPSNROTRMOMONMPQQOQOLPPQMJPNQQRQOORPRMPQOMOQNNMPMNQQQOLQQSON		berti;joi;snanu;dargu
bermau	$b_1$=$z_1$ is farther north than $b_2$=$z_1$ according to frame of reference $b_3$ by distance/gap/margin $z_4$.	Cf. {berti}, {zmadu}, {beryrai}.	lujvo	farther north;north of you			QPQMQPNPSKULRMOLNLMNNPPSQQPNSTMRNPPQONOOMMURMULQMMIPLNQSOLPOPQRNOOLOMMMOKNLOSOPLKSRPOOMMRMTMNTNMOPLNSQNPNNNNPKNIMMMONOPLKPLOPMQOOPPOJMJPMRPOLOONNNKQNNLNLOOOKPPMPONOPNLQLNLOQNOMNLOPQPRKNRLRNKSORLMQQQPPUTQMMORQIRKMNMSPOLJNPPLONQNMLLWSNPKJQOROUPKTOKKONRRQLMMMMMJLMKNMQRRSONNPLNPOSPPPLNNOPMQPNQPTSMORMNLPQMQONLOOMNPOOLLNIOQOMMNMNQQMQPRPMLLOONQSPOQOLQOTPKQORNROQPQPPLMROOSPLMOQONPPPNMPPRNN		berti;zmadu
bernanjudri	$j_1$ is the latitude/declination of $j_2$ in system $j_3$.	Cf. {berti}, {snanu}, {judri}, {sunsicyjudri}, {plinyxabykoi}, {jedjipli'i}, {julra'o}, {cacryra'o}.	lujvo	declination;latitude			RMSNNMPOUMVLQOQLLMPPPNORRQPNQRLQNRPRQLRQMKSOMSMPLNOOIQNSQNOMOTPOOPLMNOOMNMKNONNOPVOROPLMQMRMMSMQQOPKQPKPOMNKPMKKNLLSMPQMLPOPQNPOQQQPKOJPMQOKKOQPPPIPNPNNNPORKPQKNQMOOQPQNOLPQQMKOKNPPOSMPQJOPLPNQKMPPNLOVSPNPNOPIQMNOMROPKGMNPJOKOLOIKQTNQJNMNSRQQJSOKNNOQSQNPMOPNIMMLLMPNURPMNOLQQNRSROKOPLOMOPMOPPROPTIOMOMNNOLNNQPMPRONNOJPOOMPNOMOQNTQOOMMOMMSPTRQONNQQSNLQNROMPPOOPPLMRQNQSOONQNNNRPOMQPQNM		berti;snanu;judri
berpau	$b_1$=$p_1$is the northern part of $b_2$=$p_2$.		lujvo	northern part			RQUOOLPLSLSKTMPMNMOOLNPPQPNPSQMRLPQQQNQOLLQPPTNOMOQMKQQRPKOPPSPOOMMOKNQNMNIQTOOOLUOOPOMKNNONPSPOOQLMPPONMKNMRLLINMOPNPMOMPNPQMQORNQMMPOOLNOMJPNPNNIMLOMMLLPOKPNNNQLORPKQNNMMQOMMLKOQSNRKNSLQOKROOMOQPONPVTOMNQQRJOLMQPSNQMGMOOKOLQMLKMTRMRJLMORNSUNRNLKONRQSMMLNLNIMNLNMSMTVPLNPLPPMSQSPNOPNNOOOMOQQTMNTNLOQNNOMKLNONLQQNKNOJOPOQOMNOPPPTQTOMLMMPQPRPRQPNPNROLONQPQOPQPOQLOQPONRNPNQQNOQOOOQRROO		berti;pagbu
berstici	$x_1$ is northwest of $x_2$ in frame of reference $x_3$.	Cf. {berstuna}.	lujvo	northwest			RNPMQQQRSMTLRPNPMOOOOQRQPRMPSQMSNQROPMQPLPTRLTOQOONNJOOTNMQPNPOONPKMMHOMMLNOQOPJORTOPQMMPNRKNRNONPLPRONOMNNROLKLMNOOPMNJNONPMKROORRNLMLQMQPNMLNNNQIQLPOMMNNPLPNLNQPMQNLQOOLQQOONNMNRPOSMNQMPSMMOPKLNQOQOVWONMSORHSKPPMRLNMINPPJONOLMIMUSMPMMPORRURHPRLLMOSPOLOINNNJKMKMNPRRUPMOOMQLNSNOQNOPMQQMPRPNQQMOSKMLPRNNNNMOMONQOONMNKQPOKOMMNQPPNOQOLNNLNPPQPPRQIPQQQNPRPLMNOPORPNMSTPQPNLPQOOPRRMMOMSPN		berti;stici
berstuna	$x_1$ is northeast of $x_2$ in frame of reference $x_3$.	Cf. {berti}, {stuna}, {stici}, {snanu}, {nanstici}, {nanstuna}, {berstici}.	lujvo	northeast			RNRLOQOQTMTMSOOONMPPRRRPRQMQRRMULQRQOMRQJOUPOVNRMNNOLROSPLPPORPOMQLMMKOLNLLNROPKOSSOPPMLPORKPSOMPOOORNMPMNNQQMMKNLNNMNOKMOLOMMPOPPRNKNLPMPQMKNNNORKQLPNNOQMOJQMLNPNMQOLPONLPQPNONLPQOOSNMPNOQMPOPJMMQQOPVVONNPNSIQLOONTKOMHMNPKOPOMKIKVTOQKKONRQTRKQRKKMNRQPKOKLONJMLJMMQRQUPNMONOMMRNPPNNOMQONPQQPPRKOSKNLOONPNMMOOMNQQOMKOKOQOMOOMOPQQQNROLKMMNQOPRRROJQPROMPPQNNPPPPOOKLSRNPQNLPRNOPRRNLOOTOO		berti;stuna
bersunberberti	$x_1$ is north by east of $x_2$ in frame of reference $x_3$.		lujvo	north by east			POPMOQPPSMTMROMNLMPNPOSQQQOPSPMSJPOPOMQPKORQOUOQONNNLOPTPLQQPQONNQLOMJPLNJLPQOMJNTRQRPMLQPSLOSQNMPNOROMQNNNQQMJJMMMONNNIMPMQNNROPPSOKNLQMOOLLMMMOPJQMONLMPMOKPPKNPNOQOLRPNKPQPNONMOQNPSOMRNPQOPPPKMNQNOOWVOOJPPSHRKNRNSLQLINPOKOPONLIMUTMQKLQOSOTTLQPKLNORRQLMKMMNKLMKMNOTPTNNMQNOMNTNQPMPPNRPONPOQSRKORLNMPQMPKLMNNMOQPQLLNJQROMNPOOOQPOOQOLLMMOPPOOOROJQPQPLOPRMQPPQOOOMNQQNPQMLOQQOPRQMMQNRMO		berti;stuna;berti;berti
be'udzu	$c_1$=$b_2$ crawls on $c_2$.		lujvo	crawl			KMTQMKRLSOULTOORORNNNOPNNPLMUQORLQTQRMNQMMPNMPLMOMLMMPPNQLPNPSRQOMNMOTOMMRNQRNPQJNQOOONLRONKQRNNRQKQNQMNMKPPTOOHQMLLLNORPOKNQJOOSRNKNOPPLPMQIONOPOMMPLOQRPNLKRPMMPMNQQLOMMMKOOOLLKRRRRRLPOKRQNRMNJPRPQMOTONJQMNONMPLRPRKOOINNNIOKPONKLSQOQJNPNSQSOPRLOIQQPTQOPQOLQMOKOMMRLNSONKPNNSMQNPQJPJLPOMUKPOQNLPPKNNQOQQPKNPOPNMRNMONMPQOMMSOQQNOQPTMPSONPRPQNQMRNOMNKOPNONNOQMORPRPOMQPOOMQOMPSNSQMRSQSN		betfu;cadzu
blogi'adi'u	$x_1$ is a lighthouse.	See {bloti}, {gidva}, {dinju}.	lujvo	lighthouse			OQSQMNTKPNTKRNPQMMPQQQONQRMNSQMOKNRTQLPQLLOOMOMLMLNNKMQOOOQPRSPQOOJMOMPNPNLNROMRNMNTQQMMMNOMMSNNOOHQRRMPMKNRQLPLLPMMMMORQPOQQKQOPTQMRONTHNPPIRRPPNMOOMNONMNQIRONPOOKSNJOMOLQQPNNSMPOJRSNOROOOLPPONNPPNMOSQMNNOPSKQOMQMTLMQKQRJHOMPLLMKPNNSJLORPPUPMSQOLOMSSNOMKPOQLRNKLPRLPSOLNRONOJRPOQMPNOSNNVPOMPMPPQJOKPNPNNMOMNNJTPLNNQLNOOOPNLPLRLPNOONQRMPMOQONOMMQPRPQRONRMNQKMNPNLTQSSNNQQNRNPRRQKOSSRO		bloti;gidva;dinju
blogre	$p_1$ ferries through $p_2$ to destination side $p_3$ from origin side $p_4$, carrying $b_2$, propelled by $b_3$.	Cf. {grebe'i}, {greblo}.	lujvo	ferry			ONQPONPOLMTMQQMSOOLQNONNOOONRNJPHQQROMRNOLSROPPQMPLMMROPMPQQQTPOLLLOMQPMLOPKQPKOLQQPMONNPRQJRRNLORPNQTNOKNNPQNOOOKIMJONMQMPLNNQOMQQONONRLONRINNINMMMRPNJONPNORNOKOMNNMLQOLIQLOOJPMQLNPQJOOLQPNSPQOQOPNMNRPQOMLQMHPMOQOPMNMHNOONOOPONMMWMOSFMQSQNURMQPMMSNSROQOONROHQNUPMNKPTNPOPOQRPPMPPPNOLRPOONQRLOJNSMPMPOPPPNMRQMKROQOPPNOPONNQPKPQRRNLOMRNQQPOMPNPPKNKPQIQNNPPQNMOQQPORPQMPNQSMRQQTNONSQSQQ		bloti;pagre
bloja'a	$j_1$ is a captain of boat/ship $b_1$ of type/that carries $b_2$.	Cf. {bloti}, {jatna}, {blopre}, {blosazri}.	lujvo	captain;shipcaptain;shipmaster;ship's captain			MMTQNMTOPORJRMMPPOPQNQLPNNPONQJPPROUPPQONNRROOLNMPNONPRMMNROLSSOONKOMQOPPQJKTOPSIOMPLQLNLPNLSQKMNQMNPUMOLOOKPJNLIMKQJNMKPOOONMSOMORORONPLOOMHONQNLKNPROOONSPRQMROQMNOMLOLNORKMPMRNQMOPPKQRMQMJSQQRPLQPPORSMQPOMQIOMPOJQORPIOPOJONRNKNISPNNIOLQPSRQMPQLOOORTSNMNPPOKPOPNNNKOQNNNPPQLLSMOOMNQOSMOTKMONMOONLRLNKNPPLMORNMTUQMPOMMNOMLPMMNNOROOOMLRMQQONPOPOIRQQMPQQMOQSOKPQOSMSQRQQPORPONNQOSPOQQTP		bloti;jatna
blokla	$k_1$ goes/sails/navigates (travels by boat) to destination $k_2$ from origin $k_3$ via route $k_4$ using boat $k_5$=$b_1$.	Cf. {klama}.	lujvo	come by boat;go by boat;navigate			OMPQNNQNONTPPROQMOPOPSMOOONLRRJRGRKRQJPPNNPQQPOPMRIMNPPRNROPQPOOLNLQNSPMPRMLRONOMROPNRKOQPOIPQNMNNPNPROMMOPOUNMMNMININNQRNOQMJROOOQPPOMPKQONKSPLOJONSQOMRNNNMRNLLOMPNPMPMKHRNONNNOLLORPKNSMMOLRRRPNNPONPOSNNMLROJQLQRQPMOLKPSMOONQNOMJUMRQENPPSNUPOQNKMMPTVQMNOPQPLSNTONQLRRLQIRNNPPNMOQQLMMPMNQMPONPLKPNPMMNQPPOMQOOLPPONPOPMMONOTNNPQSSLNNMQQNROMMNLOPLOKSRJORLPONQMOMNQPRMNTOQMQNOQSSONMPLRQO		bloti;klama
