@rowCount	2000
w	d	t	v	r
gunma	gum          jointly              'mass'               x1 is a mass/team/aggregate/whole, together composed of components x2, considered jointly        5a  25    [A description in x1 indicates of mass property(ies) displayed by the mass; masses may reveal properties not found in the individual set members that are massified, which themselves are not necessarily relevant to the mass property implicit in this bridi]; (cf. bende, girzu, pagbu, cmavo list loi, lei, lai, ciste, cmima, kansa, tinci)	jbo	NLORMNQOPPPONRNOPQMTTNLPPQLMPLQSTNQNMNQOPOSNQOMQNQPLKPSMPLORQSNQRMQQLSRNPRRNPNRMJROMONPSNLMPQQQOLORPOUVOLNLPQPONMLOKQNPLPJNMNPMOMJNRMPNMLRMQOQMMOSPMKTNMOROKNOPROOOONKMMPMNMKMORQMOQPQMQNQKNNMNQNSKOSOMNQOQNTPNRKMMMHSPMMROKPOMOKPPQRPNJLQPNMKQROMMORRQPNRNJRPONONLNNMLOMSQTPOROORNPKLLNNONONMNROONMOQQNRNRMPIPMORRPOJOTPSKQNNOONMNLONMRPTRNJMOMKOKMPOMQOMMUNPPTMRORNSMOOKMSPSHQNOMQJOLQMPUMOMQL
gunro	gur     gu'o roll                 'trundle'            x1 rolls/trundles on/against surface x2 rotating on axis/axle x3; x1 is a roller                 as  10    (cf. bolci, carna, jendu, slanu)	jbo	HMKMLLSONJXPQOLPLQMOOPMPNONORLPSLROMLOOPSOSMRNMNMSOMNPQOLPPPPPQOPKNJKSNNLPMNPMOQKOQQMOOSNQPQNONQRMOOLMVQJONKMROOOMONNOOMQOOOLMPOKPNQPLMMOVKSONONOLNORPPMJRPMPOSNMOQONMKROLNNNOTPTONQNOTORPMRRMOKNPNPQNOMRPTONQOMKOOLMPMQLTKPQMMOKPOPOPQNPNPOOPWPJPJMPPMRMQTMPRKJPTLMPNKKOMQSLPOPNPRROLPQMLPQPNONOOONLQNSPIQNNPTMNOPQOLLRVQRTOPPOKOMLNRQPMORNMPQOKSOLNPPNKMMQONQPPMPPQORTMQMOOSLLMPONNQOONMLQMPSN
gunse	goose                                     x1 is a goose/[gander] of species/breed x2                                                       ai   5    (cf. cipni)	jbo	LLQPPMNLPMSJJMMOKMMPPRMPMPKORMQSNRMPQKRNTMPKQQKPPQLMNPSQLOOONRSPONKMMQPQMPMSONUPLOQQNOPNMQOOQSSQOOLNJOQPKMNLMKMJMLQONORLONPQLLLOLPKQOLMQJQJQKOTNROPMSROMNQOHOOPNPOOPSNJVPNONNNOMRPKQQOPNNQLMNOOLOPLPPTPNPKVONQPOMQONLMPTPROQQMMOLNLQLSNMRQORQMPNKOOOOQMPOUTORKMNNQOPQOLNPONPPNSQRRRPMNLOPOPQNJPPPKNQPKNRPLOOMNUOPORMQMSTQNPSNNNOLQLORNKNPPMNQMSLNOPPMONJLJPNOQKUQPTPQNPONPMNRPTKNPNROPNNLMPNPNQQ
gunta	gut          attack                                    x1 (person/mass) attacks/invades/commits aggression upon victim x2 with goal/objective x3        8g  21    (cf. bradi, damba, darxi, jamna, jenca, jursa)	jbo	ONOPMNPPQQRIPQPQNPMROPQNNOPPQLSNRROQPNOLQMPLPMMPONMNNRWKKPQQOPPQRMNRNUPKOLPRONPNNKORNQPOSRPPSSRLNIMRMQOQPPOMKOPMNLOOPPPNOKMOMPJONMKPLJOLKSKNQQQRNQLRPQNLOUROONOLNRNQQMJQNPLLNKNLQONQPPONNRNRPKLOQSJNOPLPTPRLNPPOMORQKRMKJVNPNPMOLRMOPPLPPPPORNSOQLKMPSOLOQWRPNMOMPOQNONLOSOTOQRQQNRPMMMPSLQPPMPOPPKNMOPOLMOPGNQOOSORTOPTOOPNNOLOMMKOMUKLQOPQOONMLNJLLNONPMJONNNRPOOWRNPPNLQPMRLLOKQNLOPOLMQQSMNM
gurni	gru      grain                                     x1 is grain/[British: corn]/cereal from plant/species x2                                         aj  71    (cf. bavmi, cunmi, mavji, maxri, molki, mraji, rismi, sobde, spati, zumri, nanba, sorgu)	jbo	LLNLOKRLLJVKNNLLQONOTRPOSRNQQLOUQPQQPMPNOMQMPNRONRPOMQUMLOLQNRQOPMMKONPNQSKSQNSOKQSNLNQPQMOLRRQOMKNPNOSRKOJOLPNOMNLMSONNMMLMMLMOLONMOILNMPJRMPOQNNROLSOKLOQKPORNORMNOKMQNRQNONOPQNPONQOOPQNPPOPOPOMONSMKSOSNQNPPOMOLGRJOQPNSNOLONPPRONOLPPQOPNOQQPKOMRKLMOSOMNMIMONLPMMMORQTNORQQRPRPMNPOPMSPLPOQOMQNOQONNOPLNPMTPOTTQPVWORNNMPONJJKMQNPTMQSJNPONTOONOONMNNQONMRPMOQQRQNNLPNOTMPNOQSQLMOKKQNQLOO
guska	guk          scrape                                    x1 blade/scraper/erosive scrapes/erodes/abrades x2 from x3                                       as   1    [abrade, abrasive (= mosyguska)]; (cf. balre, sraku, batci, canpa, mosra)	jbo	HMLQOHOPMKVJOQPPNPPOQONOQONOSLROOORUMOPOPQOLRNOPPPNLLNSLKOPRQOROQKLMKVLLNPLRNONPLOQROSNNOLTNNQPOPKNQKNPPLPMMLQMPOLPRRMPPPNNQPNSOOOKMMOQMMSNRPOOUSLNPQPMPLSOLRNRMMTLRPMKNMPPLOLNSROMUQONNNQOPROOMNQJQNQNPQROLNMQOLQQKMQOKPTKPLNKOQROOMONONPKQNNUSMOKKOTONLRSNMPMNJQNMNQLISPNTPNPQQMPNPOOSPLOQNMMOQPNQNOORNJOQJNPLPSQQSPMSTJQOPRTOLOKMNROMNOMOMPOPQQMKNMQRKNLOOPNRRPRQPPOPMNPONOKLQPQMNRNNNKNNRJQP
gusni	gus     gu'i illumine             'light'              x1 [energy] is light/illumination illuminating x2 from light source x3                           4d 151    [x3 illuminates/lights x2 with light/illumination x1; x2 is lit/illuminated by illumination x1 from source x3 (= selgu'i for reordered places); light/lamp (= tergu'i)](cf. dirce, manku, solri, carmi, ctino, kantu)	jbo	KNPQNJUNPMSKOOOQNPMKVMLLRQNNUMQQNOPQPLOQONNMPMNONLQPOQSPLOQQORRNQOJMLPNNPOLPQOOMOQOSRPNPNOKLKQTMQIOQOPNPKONSLQRLMMOOPSPQPOORMIPONPLQOOPNIPNSNQOPSOPMQTONKSOLQOPPUQOQQOMPNSSLNQOPRPJNNORMKSRNOQLPNOKQNQJPOQUKMNLRINPLNPMRJOORRMKOQPMOONOLOSQPMLPNMMJRLQMJLSUPJPKMJQOPPKIMQSQSLOQOOLPKMQMNPRMSQKROPNNQRNSNNMPPNQPLOPNQQNQROMPUPMROLMLJOMOPNMRMQMQMNPONKNPJMONMPORRPNNONONMMPPOQQONMPOPNOOKNOLNQNNO
gusta	restaurant                                x1 is a restaurant/cafe/diner serving type-of-food x2 to audience x3                             5c  45    (cf. barja, citka, kukte, sanmi, xotli)	jbo	PKPNKNROPKSKQNQKTMPQRNLOQPONQMNRRQMOQLNPNOONPOJONRMNMPVLKQORQQSQQNJNKONOQMMOQKONMONOLPONMRMQPLRLOLQQNTTPLJNPMOLLMLLRROSNOMLPKMOOIOMPTMNOMRQOOORQPQMNRQQONRNNPOMNMPLNSMLOKONNMPNOONKQOQQLOQLNRPONORNKUPOMSQSLJOPROOQPKRRNOQLORNLONPMPMNMLNOMOQOOSSNIOPPMPOUTOLLGLSNONNOLQRNOVMPRNRMPPLNNTNQNRQMQSRLOONMQQONJONPPNRNQOSPSTNPPSMPQONKLPNNLMPPLPNORNPSMQNOQHMMMRTMKSNOQQNONOMJLQQTPONMLSRLOROQPRPRNN
gutci	guc          cubit                'foot'               x1 is x2 (default 1) short local distance unit(s) [non-metric], standard x3, x4 subunits         al   0    [foot (= jmagutci); yard (= cibjmagutci), pace (= tapygutci), inch (= degygutci), cubit (= birgutci)]; (additional subunit places may be added as x5, x6, ...); (cf. mitre, clani, ganra, condi, rotsu, rupnu, fepni, dekpu, minli, merli, bunda, kramu)	jbo	JMKMNMPQNKTJNPIMNPORRPPQPOOQRKPTRRRQMNORQOSRNSLQMPQNKSVNLMPOTQNMOLLKNPQONPKROOQNJTUOPPQQOMRPLLNPQMLOSORMLNPSORMMLNMNPOPPNPNPLLMONNJONPLNMRJPQRMOLNNNRSQNQOMIPOQMMONOPMLOROOMRNQQQLOQOONNNPMQPQNNONJORPLISQMMOMNPHQPMLKQMKONPMMMOOQPNMQPNOOQQONSPOOLOPPNKNQSKMPLLMSJMLQMOSQQUOOPOMPONNQPNMNOOQNPOQQPSLQNROMLNNRRKPPLNUOSXUQNQPPROLRJMOQNQOQSPMPSPLONMMPOPJMLLNPRSRMRTMQQPLMNLPOOOMSOPONOOLJNOMMOO
gutra	womb                 'uterus'             x1 is a/the womb/uterus [body-part] of x2; [metaphor: nourishing, protective, giving birth]      aa   2    (cf. jbena, rorci, sovda, tarbi, ganti, mabla)	jbo	OOLPNMQPONTMPMOQQLPSRMQLQQKQONRPPMOQQQNOROMQRPPQOQMKLSSOJOKMOSSPRLOLKQPPPRNPORPMNPONHPRMJNOOTORMQPQMKROTLKGOJOLLMQQRRRSRNONNQGOOMONQKPOQPRMNOMPPMMPQMVMKNNPMNNONONMNONKSILONMMPLPMNORNNNNNHPRJNOLNNNQTKLTOPPOONMOOPPQONQNONROKSOPNNRONOPMTOOSMOLONMPMOMJOPRPQOIMOOQMLNNMOOOUOPRRRPLNLOPPMMRRRNOPMMNQLQSOMNONKNPPROQOROQTLLRQJROOLPLKOLNNQQKPOOQSMRNNOMOLNOOPQLPPUNMPQPRMRMRQSQSNJOOOONOQNOPSNPVM
guzme	guz zme      melon                                     x1 is a melon/squash [fruit/plant] of species/strain x2                                          aj   0    (cf. grute)	jbo	MNMORORQNISLOPNNPPMORQOPNLMOPKOUQSQPRMOKTQQMORNNORNLOOVNJPNNQOOOMMMNMOLNONIWRNOPMPPNLORPMSQPTPPPOJOQNQUQNNKOMQNPPNMPRPMNQMMNKNMOMNNPOMLPMOLPOPKPONNPMOMLKPQIPMOMOVNOTLPLQOPPPMOPQPMPMSNNLQMNPQLOOQFMOTPMSOQMQOPSLTNMFOMTQPMPNOLOPPOORNOMNNNOQNOQONKNJTMNNQRQLRMLNOQNONLMNRLRUSRNRQRPNOPOOQLQPNNLONOSNPSUPKPRLQOMQUNQSPNTPNMNMTQOPKLLPQNNPOMPKQNOLRNPMOKONMMNOOQSOMPQRQPPNOONKLNLMPQSNNNMOKNOPMRO
ja	JA       tanru or                                  logical connective: tanru-internal afterthought or	jbo	ONLRMMSNQNVOLTSNLNNLMPKNPQPJQMKRNLPNOMOLLKNMRQPNOQLQPPQRNRNPOPPOTNROMQSNOQLQOPPONULQQPPLNQOQNQSMOPLQOTPONONLNNOLQJMOOQTNONPPOLNOOQMPNNMMIOMQNPQPPKMPOSNOMRVPJQQLQQRLNMMMOPLSONOQNNMQQMONPTKQNPMPJSFLULMQNTOJLPQMMPRTOPNOKSRTUNNOQRKNMNPLSPQPTPQRPKKPPONKNSPOKPNLKNROQLLLMPMONMNPJNPLRMPPPMNRRKTPPLPPRNQRLNNQOPRNLOMKRNOOPQOPLPNOMJINSNPNPOQRMNOOPPLRSOJQNLMQOPORONMQPRMONPMRPNMQKLOSNQONRQKPNOPO
jabre	brake                                     x1 brakes/causes to slow motion/activity x2 with device/mechanism/principle x3                   as   0    (cf. mosra)	jbo	NIQMQKNRQNUMQRMRQNOVTNRQLQJMUOPSQMQQQMLMPPRKTRRLQPNOQPSMMTOORRSNTPMJLTMNQPOLQSNLMLLQMNMOPONQSMPNPMPQMUOVMONPJTQOOPNNNQONLKLPPNNOMNOMMMPQPRQPQMQNNINRUNMNORPORNLOPNMOOLPQKLNLNJPRSPPONKNKOOLRLMPNMQJMQNMOOPRKMOMPNLRQMPPNMPONORNONPQNNPLMOOPOJOLQRMNPQWPLNRRROPKONPPNINMJQRQRPPPRPRQNONQQPLONRRONQPOQRLPSQJNPJNQJOSSPMRKSROMQRQNOMOKNNQKMONPPPMOOOQKLQKONPLLOOLKOQRQOQPQPOPNPOOLKRQONMPONMMMOONPN
jadni	jad     ja'i adorn                                     x1 (object) adorns/decorates x2; x1 is an adornment/decoration of x2; x2 is fancy/decorated      3f  64    [fancy/decorated (= selja'i)]; (cf. jemna, dirba, batke)	jbo	LSOOMKTNLLQKPMSPNQOPQPNOQQPNOKQPMOOQPNQMNRLNNONONONOLORSMPOSNQQQQHOOMSQNRPMPNMRLIMNQNRNMLRQPMPOJRQORNSQPLLLLNONMMIKQOMUOTNPONLMOMOMTMKMMIRQPOSQOTIOPOUMPMRSOOQSLQRNONMNLQLQPNRPPPOOQSSQNNPNPPRMONRMNOOPPQPOOMNOLJNPPOMQPMTRQOKLOMPOPLOLMLMLRPNSROMMMNTNOMOSOONOJNRPLRLLNKOQSOMMSQONMPJNPMNTSRMPNOLNMMOSUKNNPQTPLPPNNPLOSNKPVOQPOKKMHPPPNOMQSPNNMMQKONPMNLNPORONTRMNNOMOQQKOQQNPOMNNSLOLLMSPPOOPN
jakne	rocket                                    x1 is a rocket [vehicle] propelled by jet expelling x2 carrying payload x3                       ao   1    (cf. cecla, danti, spoja)	jbo	MLMMNKRPNKRMNOOQNMMOUOPROPLOPMQPMOQQPMOMPNPOQPLMPSLKOOVMLROMOQRQMKPKMRNOPQOPROPNNNJQMRNNPRMOSRPLPLOPKRPRJOMOIONJOKLRKPOMNJORNHMOLPLSNKRPIPMQNOONSNNPTQNKOQNNQPMOORONQLISNOMMMNOORQMQRORKNQNOLONOOOKNQRNNQOUKMNLQMMQQMOORNQMMPNNOOTORMRPMMQMNQOQOPMKOPQKONRRRNOKPNQPNPPNMNPQVOPSTUQPMNMSQPPPPRKQONJPROORQMLKNLPROSPROSPRRLMQRPRPONMKMNPOPQLOOPQPOMSMMMMMJLMNPSMJPOOQQQRPOQQOPNTMKKMRPNNLSKPNPPPQO
jalge	jag     ja'e result                                    x1 (action/event/state) is a result/outcome/conclusion of antecedent x2 (event/state/process)    6a  56    [also: x2 gives rise to x1 (= selja'e for reordered places); total (general meaning, but also = mekyja'e, pi'irja'e, sujyja'e)]; (cf. se mukti, te zukte, se rinka, se krinu, se nibli, mulno, sumji, pilji, mekso, cmavo list ja'e, ciksi)	jbo	MQSONPSRSNQOQLNPNOLKTOOMSONPSLOSONPPPJKOOPQMRNMNOPNONPTOMNNONPOPTJTMKPLMNQLNNOPNMLQMOQNMSUMNOPNPOQSSRUONOLLONMMJPMLTRSQLROOOONNONMPOJMLMKOMQOMPOPMMRQSONNRQPIPPNMROMMNMMNOJNOKOKUPNOULRQQRMRMONOPQMKRPPOSPQMNNPOMMNOPRONKPPRPNNOLTKPNMTNONMNRPOORNMPOSPOPNTLJNNKORMKRLNPMQPSOPORRKOSJQNOMLLSOMQRSPPOONSNKLRMNRQNLOMPNMNRQNPSMQNONHONQOMNOOOTNKPOOTLOSNMLMNKTSKMPPLLNPORPOMRSNTPKMKOLMMOPSLQNQQNL
jalna	starch                                    x1 is a quantity of/contains/is made of starch from source x2 of composition including x3        ah   1    (cf. patlu, samcu)	jbo	MKOOPNTLONRJPMMNQNMPSOOQURKKSMPRQOQQOLNPNNPLNOMNOPNMIQVPLPKRPROLTLLKMSLPNPONTKRLMPOQLOQONNPOOOTNQLUNLSRNLNLQLRQMNOLQQLNMOMRRMLOOOSMOMNONOQNQMQPPPONOLSOMLNPJNNRPOTOQNOQNQQPMNLNQPOOSQSOONQNRNRPSNRKPOPMNSPPKNROOJOPNHQQONQONPKMONNONPNMJPQPPMILOORJOQRORONROPPOLONLLNPNPQPPRRPQNPMRLPMNVNRPPQPQNPKMQQOSQQPOPKPPLPRRPRRRTLLORMQROPJKMMPRPOMMRNLMMMQKNMPPLJMPONNQSOMRQRMNQLNPOOOLLNOPSKKNRJNQMRMSP
jalra	cockroach                                 x1 is a cockroach/[orthopteran/termite] of order/species/breed x2                                ai  13    [also grasshopper (= pipyjalra);  cricket (= sanjalra); locust, termite (= mantyjalra or mudyctijalra)]; (while cockroaches are an order unto themselves, they are part of Orthoptera, which includes grasshoppers, crickets, etc; termites are a closely-related non-Orthoptera, more akin to cockroaches than to e.g. ants); (cf. cinki, civla, manti)	jbo	PMLKMNOOMPSKNNKRPLQQSSPNMRJQRKORRQNNNQOPPSMKLQNQRNOLMSTNMLKPQQMOQNMLONNNLQKUPNNKHNNNNOQPMROPUMRNULNQNNNMKOMMPOKMOPILQRROPOMMRJJOQQLMNPNQQPPLNQOQQNQOKRMMOOPJMORPMQNPSIMPOJLOOKLPRNOPVMOOONKNPNPNSLOMPONMROOQNOPONORKLSPLQQMOOOQOJPMRPQJNKPMRPKUNQNOOMQMMNRQPQNOPQKSQNKRSNRRLNNRORNQTNNSOMOONONMSMPMONOMMQNMPRNRLOTMNRNMUNNPPQNRORNOOSMOOQNQNPOSQNONOLNMMKLPNPSNTQKOOOOULOONQOOPMLKMVRMOPONQQNKPO
jamfu	jaf jma      foot                                      x1 is a/the foot [body-part] of x2; [metaphor: lowest portion] (adjective:) x1 is pedal          1c  47    (cf. jicmu, genja, zbepi, tuple, jubme, xance, tamji)	jbo	LNPNMMSQNOQMQMPQPROPPRPMQQMQQNMUPOPMPPNPMNNNQONNNTKMOPUMLNNRQRQNUGOJLQMLPNIOPPRPKMRNJOPOLRKPSPQMPPNSOSTQOMMNOOPKMMLPPSRQOLONOMMOOPPPLLMPKRORNPMNNKMPRRPNPOPNMQOONOPLSMILMLOLNNOMNOMRSNRLPOKRJNMQPPLKPQPNUOPLNPLNLNONPNPNKNMROMLOLTLSMOSOPQOOOMPLQMLSSPONNOTOFQMNPMNLJOOONOQSOLMTRNNPOPNPLPNWTMPQROPROMQRQRPMOQRMRLNNSNOROMQSLONONMLLPQNMRPRUOQPPLSLOQNPNMHLPROMRPMLOQNOQNMMNMQPOKLORONPPOSNOPOPM
jamna	jam          war                                       x1 (person/mass) wars against x2 over territory/matter x3; x1 is at war with x2                  8g  17    (cf. bradi, gunta, panpi, damba, darlu)	jbo	LPNLLOSMOPQKPPOONOMOQQPOPROQNNPTNOSPOPNKPPROQMLOQQMMOQXINQQNMOQQRKPRIUOOOONPOQTMOOOOLOOOSOORVSQLRLNRPNQOOOMNJPNLMLPRRNNNNGKQNNKOOMLTNLOLJTIQMNQNMPMPRRMLNUPKTPPNMNPPMMKQOOMLQKNLPQOPNOPMORMRPLOPQPKQPPOMVPULPPNNLNOPINOKKRMPQNKOMROPOOPMOPOPQNRORNLPOLNNOQUOQPOOLNPKQONMPRNVMOPROOPMNKMQNPMTPLQPOOLPMPPOJMRQKOQOQSMPRRRUPNPNNNLOLNNOMRMNQRPOMMNOMMKNNONKLPKOONQQLLNSQOQOMQQONRNLLKOSLMPRORQRPKMP
janbe	jab          bell                                      x1 is a bell/chime/[tuning fork] [tuned percussion instrument] producing sound/note x2           ao   0    [also: x1 rings/tolls (i.e. if it rings, then it is a bell); resonates (one sense, = jabdesku)]; (cf. zgike, tonga, desku, slilu)	jbo	LKMNIMUONLPOSMMPSKOMPTQOQOLOQNPSNNNNPOOOOPPMNRJMNPPMOQSQJQOTNRSPQLNMLOOMOPLMRNOPJLPONRPMMTNNQQMLQONTMOUQNNKNMMNNQKNPPPONSJIPMPJOOPPOMMLQLQMQONPONLOOQQPQNOQLOPOONPNNPMLOPNJOONNNTMMNTRSPSPMQOKOOQSLJQLPNRPPNKOQPPOLPROQJLQLQQMKOMRMRPRPPMOONPONOQOJPQQNNLPQPPOINRMLOSLMMOQQTMOOSNLQNQPLRNONSSNSPQPRONOSROKQOHMMNOONPSMQRNOQSNQPONKJKPPQKOPPQMOPPMSMOTRPLLKMRRNKSQIMNMNQPQPLRPRPMNMQTNMKUOPPQONPM
janco	jan          shoulder                                  x1 is a/the shoulder/hip/joint [body-part] attaching limb/extremity x2 to body x3                aa  22    (cf. birka)	jbo	NPNPOMTOOMRNPOMQNPOVMQNPQMMNQMOROPNQQOLORNQMOSLQOUNMOSTPHMLOPPQORLOKLPMOMPQQQORNKNMQLUNNKOMNQMPOQQMQQTTSMMNKJLSLQKOQNORMNOMOMNNOKOOPKLMMOPONSMOQQONPQQOONTROQONSNQLMPMOSPPOKOMRQSOMQQMONLOLRQOLROOOLPOMLSTQNOPPQMSRRNJNMJONQKONOPPOOQMNOPQQMLNTOOLJPQUSPOOVNPMJNPRMMMOQMSOPQPLMQQNLPPLPQPORPQOPONPLKIPQOLMMOLOPLNMQUPRNSKLPNJRNONNLLJSNNNRMQPNNOJQJKPMQLOKKSPLQOOMPNRNORQPPQPOOKNKQNPMJSNOOSQQOQ
janli	jal          collide                                   x1 collides with/crashes/bumps/runs into x2                                                      4c  19    (also collide = simjanli for a collision between two moving objects); (cf. darxi)	jbo	MKOPMMNSQJRNQQOQMRKNMOQNNOPNQLRPNMPNQLQJNOQLPMLOPQKLROTPKPQRNPRONMNOMUMNPNNNNOPPMLNMPROPQROPRPMNRNPQMPRROONLLMPMOMLQPPQLPMOPQKMONNMRMJMPJPMOQLPNRKJQSQMQMXRPSQLONTPULNLOLMJOOLPQQOKRPOSNQROTNMKOPQKMPRRPQQSKLNONOMQNMOPRLSONRPNOORNRKOPNNNOPNPPPSHJOMRPMORUNMQLLOMQLOLMINQOWQONURKNLNMOQSMNPMLQQRMLRNNRSPKLNNQROPPPNOONQNLPRQRNOLNGLPRKQQSMQORMOORMMNNQMNMMORJKPPNOQPQRQPQOPNQNMPOMNNMNQQNOOPNPP
jansu	jas          diplomat             'consul'             x1 is a diplomat/consul representing polity x2 in/at negotiation x3 for function/purpose x4      a    0    [(for) x3 polity, (use tu'a); also ambassador (= raljansu, trujansu)]; (cf. jecta, krati)	jbo	LRLMKKROPMQKPRPNNPLMPMNMQNNNSROPOOQTOLOPRPNNNONQNNKNMPPPJQNOMPQROKOLMRLOPNMLOOQMPMMQNNNLSRPPSMLPRSOSNPSQKOHKLPKLNKNSQNOPRLMNMNPONSNRLNOPIQNSQQKRRNNPSQNQPSRNQPPNNPQPPLMOMPQQQNQOTQMNQOQOPUJOMLLQONINROORPTMOOMMMGOPRONPQPQPRPNMOLQJQLOQNPNOMTPQQPLLPNRNPMPUKLTLKJSPONNNOPOQSLLNRPLLPLMOQLPQOQLSNPOMPQPUPKLONMPQQNQOMRMQTSMRROROOMKJLLNKJNQPQMLQOORKNLPKNNMOPRMLQPLNRONQSQOKQOTQNPMMNLPNNOPQOLROM
janta	jat          account                                   x1 is an account/bill/invoice for goods/services x2, billed to x3 by x4                          5g   4    (cf. jdima, vamji, vecnu, canja, jerna, dejni, jbera)	jbo	KNNMMNSRQLSMQOQONOPNRPMMTOMMOLOQNOOPQNONOQMKOPMONTOMPPTOKRNSORQPQKMOINMOKNLPROQOMPPNNQNOOSNQSOQMPPPQQTUSNLOMNLNKNKNRPPPLQONLORNOLOMRLNORKQPQNNMOOLQQPQPPPOQONPPLMQOPQKMMNONLKQROSSIQLMROPQJQMKLRPQMJPPQNSPPLPQMPLMPQNQSMNPPSQNNOKSMONPRQNOKONNRNPJKOPTQPORSNLOKMPONIQQNOPPOSNMPQSOMONPLRSQQPQLRROKQNRNOLPKNMKPRNPSONTJPROONSLRLONHLNNMLOPTPTKMPMMRKQNQLMNNMTWLLURJLMPQNQNLPPMQKMQLMPRPNOONPPPNQM
jarbu	suburb                                    x1 is a suburban area of city/metropolis x2                                                      a    9    (cf. nurma, se tcadu, ve tcadu)	jbo	QLPMPLMQKMVLPONPPLQNOOONSRNRPQQSPPQRPQLNQNPLNLPRPNPPNPTPKRNOMRPORMLOMQNNPNNQQNSKLNMOIQQMPORTNMQLPKPPKQRQLKNQKPNJOOOOTPLNLIJPNKOONPKSNLNPJUOPPORNOOLNORNKMPQNSOMQLOORRNMQLNPLRNQMRLNRNORMNONRSNKMOKMNRRQNTTUOLRNPKLNPQNPQKNNNPMMOKQMNKQNMNNKPSLPPQLHQPPNONQRRNOIONQOMQJLOPPNRPNRPNPRQNPQTQQOQRMOQNKPPNNQQNJMPNTQPRQPPRQQSPMPPLRNONLKMNQMQOPNOKONMNPLMMNLOPLJNRNNQNNQOTRQPSLOPQRQLOMOSMLPLJNNQOSMM
jarco	ja'o show                                      x1 (agent) shows/exhibits/displays/[reveals]/demonstrates x2 (property) to audience x3           8c  85    [reveal (= tolmipygau, mipyja'o, sivja'o); also: x1 shows that x2, x1 shows off x2; showing an object is generally expressed with a tu'a x2, since the properties of the shown object (other than its presence) intended for observation are seldom specified (simple presence could be expressed by leka [object] cu zvati)]; (cf. tigni, cipra, zgana, jvinu, lanli, mipri, simlu)	jbo	MOMOOOSPOLQKSQNPTPPPVMOLPOOPRKOSSPSQPOMQQPOLQNOONPKMLPQMKNLOORRSRNNMMOOPNLMNPMRIMLMQMQNNOROOOONMQNQTPQSQKKOLOPPLNMNQPTPKTLQQRPLOOMOPNPOOKROSNOLQQPLOQRLPPROKNPPPPQLMNKQNOMOKNNPORPNONMRNMQOOLQOPLQNLSSKQOPQILMSONMQQKOONKQOPMMMOMPLNLKOMOPOMMMOOTNLMNQNMOOUOOOKLNPOMRKKRPNOUMNNSSLNOMMKSONOQRLLPQONROMSKMLRPLPTNMQRORPNTPOOSOPNOJKTIOOPNNNPPNNUNNPJPNLOMJNLQSPNPSOQPLOQROKPRTSRHNLMKLNMOSPQPOTNO
jarki	jak          narrow                                    x1 is narrow in dimension x2 [2nd most significant dimension] by standard x3                     6f  37    (cf. caxno, cinla, tordu, tagji, cinla, cmalu)	jbo	MPOONLQSNMSKNNNPLOLQOPONROSPRNNVONSQNPONQQTPOLLNPMLQOQRLGOQSPPTLSMMKLQKPMNMMOORNJMNNNSOLORSONPOKRQQROQRQOOPNONOLNLPRRRTNNNMNNPLOORNQJMNMKRNQNKPRPMMPUQQNLMSMLPOOQSQOOOLNMNNOOORQRMLRONSMQPOQMMLPOPMKOQOQRORKNMONNOQOJKQQMQNRPNMOMSLNNQQOPNQOPLSPRNJMQQLPOQPOKPLLLQNHOLNOLQMSMMSRQMOMQOMUNRQROJTNSMOPOPOPOMNMORRPSQRQTQTQONRPMOPOKJGNQMNPNROQOOPJMSMMOMOLMKLOTPOQRLMRPONRNNQPPPRNMPSQNONPNOMKOPMP
jaspu	jap          passport                                  x1 is a passport issued to x2 (person) by authority x3 allowing x4 (activity)                    ao   2    (cf. pikta, catni, curmi)	jbo	LPOLPLQOPMRLQPPQMONQPOOMQOOLQMQSLOTQTMMLOOONRPPOPPMPPQQNIQMQKRTOQMNHMQMPKLMNOPROMOQROPLKLVPOVQMMQOQQNQPSOLNJNOPJMMOTNQONOKONNNPONQNTJNLOIQNRPNOPNLRQROONOUPMPQQMMQOQSMKOKOMNPMPMSOJPQMSLNSLPOLLORPMMQNOPTRRKQRLPKNRPNPPRNQQTSOKOLOJPNNRLONNLTOQONOKRMRPQPQQNMOLPLPMILQMPOQORMNPSPOPPONQRPOSSSMSTQLPROOPMNNROJQSMPPNNSLQROMPRJQMOOKLNOOMOPMNRNKPNPRMMMMNKMPKPULHQQLMPPNOONOPNNRRKMNNNQOOQONNMNQMM
jatna	ja'a captain                                   x1 is captain/commander/leader/in-charge/boss of vehicle/domain x2                               a    1    (cf. jitro, lidne, te bende, minde, ralju, gidva, bloti)	jbo	ILPNMOTQOPSLSQOOOOONQOOLOMOOPIOSPONQQPMLPPOLRMNMPQMLQPUPLQSQLRROPINOISNMONLNPPRNKKNROROMNTMOUPPOPRMQORQOLQPKNKOLLKMQOPOKQMPQPOOONQLSNMNQJSMPMMOOQLMMRSMNPQQNRQOOMSOPNNJNMLJOKJQMSRJOPNQOPSLRNMKROPMIQOQMSQSMMQMOINNSNOROOQNORNLOMTONOPRLMLMQOOQOOKKPOQPROSURNQKOOPMNNOLPOOPSNLORPQLOOMLQPQQTSMRRNMORPMQNONOJINQLPPNNROQTRMRQMQLOLLNMPNLLORPQNMQPMTMMNQLNLMIOSONUQMPOPNPPPRPQMSOMOLPPMONQOOOMPPOM
