@rowCount	2000
w	d	t	g	r	n	s	v
fanta	$x_1$ verhindert, dass Ereignis $x_2$ eintritt	gismu	verhindern	fant,fanta
fanva	$x_{1}$ übersetzt Text/Äußerung $x_{2}$ in Sprache $x_{3}$ aus Sprache $x_{4}$ mit Übersetzungsergebnis $x_{5}$.	gismu	übersetzen	fanv,fanva	Siehe auch {cusku}, {bangu}.
fanza	$x_1$ (Ereignis) belästigt/ärgert/reizt $x_2$	gismu	belästigen	faz,fanz,fanza
fapro	$x_1$ stellt sich $x_2$ entgegen/ist ein Gegengewicht für $x_2$ (Person/Kraft/Masse) in Bezug auf $x_3$ (Abstrakt)	gismu	entgegenstellen	fap,pro,fapr,fapro
farlu	$x_1$ fällt/stürzt auf $x_2$ von $x_3$ in Schwerkraftfeld/Bezugssystem $x_4$	gismu	fallen	fal,fa'u,farl,farlu
farna	$x_1$ ist die Richtung von $x_2$ (Objekt/Ereignis) relativ zu Ausgangspunkt/in Bezugssystem $x_3$	gismu	Richtung	far,fa'a,farn,farna
farvi	$x_1$ entwickelt/entfaltet sich zu $x_2$ aus $x_3$ durch Zwischenschritte/Stufen $x_4$	gismu	entwickeln	fav,farv,farvi
fasnu	$x_1$ (Ereignis) ist ein Ereignis, welches eintritt/stattfindet/geschieht; $x_1$ ist ein Vorfall/eine Begebenheit	gismu	Ereignis	fau,fasn,fasnu
fatci	$x_1$ (du'u) ist ein Fakt/real/wahr/eine Tatsache (absolut gesehen)	gismu	Fakt	fac,fatc,fatci
fatne	$x_1$ [Folge] ist in umgekehrter Reihenfolge vergleichen mit $x_2$ [Folge]; $x_1$ (Objekt) ist umgekehrt in Bezug auf $x_2$ (Objekt)	gismu	umgekehrt	fat,fa'e,fatn,fatne
fatri	$x_1$ wird verteilt/zugemessen/zugewiesen unter $x_2$ mit Anteilen/Portionen/Teilen $x_3$; ($x_2$/$x_3$ fa'u)	gismu	verteilen	fai,fatr,fatri
febvi	$x_1$ kocht/siedet/verdampft bei Temperatur $x_2$ und Druck $x_3$	gismu	sieden	feb,febv,febvi
femti	$x_1$ ist $10^{-15}$ von $x_2$ in Dimension/Aspekt $x_3$ (Default: Einheiten)	gismu	1E-15	fem,femt,femti
fendi	$x_1$ (Handelnder) teilt $x_2$ in Teile/Abschnitte $x_3$ mit Methode/Aufteilung $x_4$	gismu	teilen	fed,fend,fendi
fengu	$x_1$ ist ärgerlich auf/verärgert über $x_2$ wegen $x_3$ (Aktion/Zustand/Eigenschaft)	gismu	ärgerlich	feg,fe'u,feng,fengu
fenki	$x_1$ (Aktion/Ereignis) ist verrückt/wahnsinnig/geisteskrank/rasend gemäß Standard $x_2$	gismu	verrückt	fek,fenk,fenki
fenra	$x_1$ ist eine Spalte/ein Riss/ein Sprung/eine Kluft/ein Pass/eine Schlucht/[ein Defekt/ein Makel] [Form] in $x_2$	gismu	Spalte	fer,fe'a,fenr,fenra
fenso	$x_1$ näht/stickt Materialien $x_2$ (einzeln/Menge) zusammen mit Werkzeug(en) $x_3$ und Draht/Faden/Garn $x_4$	gismu	nähen	fen,fe'o,fens,fenso
fepni	$x_1$ wird gemessen in Kopeken/Cent/Pennies/Gelduntereinheiten als $x_2$ [Mengenangabe] in Geldsystem $x_3$	gismu	Cent	fep,fei,fepn,fepni
fepri	$x_1$ ist eine/die Lunge [Körperteil] von $x_2$; [im übertragenen Sinne: Atmung/Blasebalg]	gismu	Lunge	fepr,fepri
ferti	$x_1$ ist dem Wachsen/der Entwicklung von $x_2$ förderlich; $x_1$ ist fruchtbar/ergiebig/ertragreich	gismu	fruchtbar	fre,fert,ferti
festi	$x_1$ ist/sind Abfallprodukt(e) von $x_2$ (Ereignis/Aktivität)	gismu	Abfall	fes,fest,festi
fetsi	$x_1$ ist ein Weibchen der Spezies $x_2$ mit weiblicher Eigenschaft/weiblichen Eigenschaften $x_3$ (ka); $x_1$ ist weiblich	gismu	weiblich	fet,fe'i,fets,fetsi
figre	$x_1$ ist eine Feige [Frucht/Baum] von Art/Gattung/Sorte $x_2$	gismu	Feige	fig,figr,figre
filso	$x_1$ repräsentiert palästinensische Kultur/Nationalität in Aspekt $x_2$	gismu	Palästinenser	fis,fils,filso
finpe	$x_1$ ist ein Fisch von Art/Gattung $x_2$ [metaphorische Ausdehnung auf Haie und im Wasser lebende Wirbeltiere außer Fischen]	gismu	Fisch	fip,fi'e,finp,finpe	Siehe auch {danlu}.
finti	$x_{1}$ erfindet/erschafft/komponiert/verfasst $x_{2}$ für die Funktion/den Zweck $x_{3}$ aus den existierenden Elementen/Ideen $x_{4}$.	gismu	erfinden	fin,fi'i,fint,finti	$x_1$ ist kreativ/erfinderisch.  Siehe auch Cmavo-Liste {fi'e}, {ciska}, {pemci}, {zbasu}, {larcu}, {prosa}, {skina}.
flalu	$x_1$ ist ein Gesetz und schreibt $x_2$ (Zustand/Ereignis) vor für Gemeinschaft $x_3$ unter Bedingungen $x_4$ und ist erstellt von $x_5$ (Gesetzgeber)	gismu	Gesetz	fla,flal,flalu
flani	$x_1$ ist eine Flöte/Pfeife [flötenartiges Musikinstrument, eventuell mit Rohrblatt]	gismu	Flöte	flan,flani
flecu	$x_1$ ist eine Strömung/ein Fluss von/in $x_2$ und fließt in Richtung $x_3$/auf $x_3$ zu aus Richtung/Quelle $x_4$	gismu	fließen	fle,flec,flecu
fliba	$x_1$ scheitert daran, $x_2$ (Ereignis/Zustand) zu tun/sein; $x_1$ ist ein Versager in seiner Rolle als $x_2$.	gismu	fehlschlagen,scheitern,versagen	fli,flib,fliba	Auch: $x_2$ scheitert an/wegen $x_1$. Siehe auch {cfila}, {snada}, {srera}, {troci}, {sisti}, {ranji}, {denpa}, {bebna}, {zunti}.
flira	$x_1$ ist ein/das Gesicht [Kopf-/Körperteil] von $x_2$	gismu	Gesicht	fir,flir,flira
foldi	$x_1$ ist ein Feld/eine Ebene [Form] aus Material $x_2$; $x_1$ ist eine breite gleichmäßige Ausdehnung/Fläche von $x_2$	gismu	Feld	flo,foi,fold,foldi
fonmo	$x_1$ ist eine gewisse Menge an Schaum/Lauge aus Material $x_2$ mit Blasen aus Material $x_3$	gismu	Schaum	fom,fo'o,fonm,fonmo
fonxa	$x_1$ ist ein Telefon/Modem/Sender-Empfänger, verbunden mit System/Netz $x_2$	gismu	Telefon	fon,fonx,fonxa
forca	$x_1$ ist eine Gabel/ein gabelartiges Werkzeug/Gerät für Zweck $x_2$ mit Zinken $x_3$ auf Basis $x_4$	gismu	Gabel	fro,forc,forca
fraso	$x_1$ repräsentiert französische/gallische Kultur/Nationalität/Sprache in Aspekt $x_2$	gismu	französisch	fas,fras,fraso
frati	$x_1$ reagiert/antwortet mit Aktion $x_2$ auf Anregung/Stimulus/Reiz unter Bedingungen $x_4$	gismu	reagieren	fra,frat,frati
fraxu	$x_1$ vergibt $x_2$ für Ereignis/Zustand/Aktivität $x_3$	gismu	vergeben	fax,frax,fraxu
frica	$x_1$ unterscheidet sich von/kontrastiert mit/steht im Gegensatz zu/ist unähnlich $x_2$ in Eigenschaft/Dimension/Menge $x_3$	gismu	sich unterscheiden	fic,fric,frica
friko	$x_1$ repräsentiert afrikanische Kultur/Nationalität/Geographie in Aspekt $x_2$	gismu	afrikanisch	fi'o,frik,friko
frili	$x_1$ (Aktion) ist leicht/einfach/mühelos für $x_2$ (Handelnden) unter Bedingungen $x_3$; $x_1$ bereitet $x_2$ keine Mühe	gismu	mühelos	fil,fril,frili
frinu	$x_1$ ist ein mathematischer Bruch mit Zähler $x_2$ und Nenner $x_3$ ($x_2$/$x_3$)	gismu	Bruch	frin,frinu
friti	$x_1$ bietet $x_2$ [Gabe/Angebot] $x_3$ (Empfänger) an mit Bedingungen $x_4$	gismu	anbieten	fit,frit,friti
frumu	$x_1$ runzelt die Stirn/zieht eine Grimasse/zieht die Augenbrauen zusammen (Gesichtsausdruck)	gismu	Grimasse	fru,frum,frumu
fukpi	$x_1$ ist eine Kopie/ein Duplikat/ein Klon von $x_2$ in Form/Medium/Gestalt $x_3$, hergestellt durch Vorgang/Method $x_4$ (Ereignis)	gismu	Kopie	fuk,fu'i,fukp,fukpi
fulta	$x_1$ (passiv) treibt/schwimmt/schwebt auf/in Fluid (Flüssigkeit/Gas) $x_2$	gismu	treiben	ful,flu,fult,fulta
funca	$x_1$ (Ereignis/Eigenschaft) wird bestimmt durch das Schicksal/Glück/Pech/Los von $x_2$; (Hinweis: weder explizit positive noch negative Konnotation)	gismu	Los	fun,fu'a,func,funca
fusra	$x_1$ verrottet/verfault/fermentiert/gärt/verwest mit Verwesung/Gärungsmittel $x_2$; $x_1$ ist faul/verfault/morsch	gismu	verrotten	fur,fusr,fusra
fuzme	$x_1$ ist verantwortlich/rechenschaftspflichtig für $x_2$ (Aktion/Ergebniszustand) gegenüber Richter/Autorität $x_3$	gismu	verantwortlich	fuz,fu'e,fuzm,fuzme
gacri	$x_1$ ist eine Bedeckung/ein Deckel/eine Abdeckung/ein Bezug und bedeckt/schützt/verbirgt $x_2$	gismu	Bedeckung	gai,gacr,gacri
gadri	$x_1$ ist ein Artikel/Deskriptor und kennzeichnet Beschreibung $x_2$ (Text) in Sprache $x_3$ mit Semantik $x_3$	gismu	Artikel	gad,gadr,gadri
galfi	$x_1$ (Ereignis) verändert/ändert/modifiziert/wandelt $x_2$ in/nach $x_3$	gismu	verändern	gaf,ga'i,galf,galfi
galtu	$x_1$ ist hoch/oben in Bezugssystem $x_2$ vergleichen mit Grundlinie/Bezugspunkt/Standardhöhe $x_3$	gismu	hoch	gal,ga'u,galt,galtu
galxe	$x_1$ ist ein/der Hals/Rachen [Körperteil] von $x_2$; [im übertragenen Sinne: schmale Öffnung eines tiefen Loches]	gismu	Hals	galx,galxe
ganlo	$x_1$ (Portal/Durchgang/Eingang) ist geschlossen/zu/nicht offen und versperrt den Zugang zu $x_2$ für $x_3$ (Hinübergehenden)	gismu	geschlossen	ga'o,ganl,ganlo
ganra	$x_1$ ist breit/weit in Dimension $x_2$ [zweitwichtigste Dimension] gemäß Standard $x_3$	gismu	breit	gan,ganr,ganra
ganse	$x_1$ [Erfahrender] nimmt wahr/erfasst/bemerkt Reiz-Eigenschaft $x_2$ (ka) mit Mitteln $x_3$ unter Umständen $x_4$	gismu	wahrnehmen	gas,ga'e,gans,ganse
ganti	$x_1$ ist/sind Hoden/Eierstock/Staubblatt/Stempel [Körperteil] von $x_2$, Geschlecht $x_3$	gismu	Keimdrüse	gant,ganti
ganxo	$x_1$ ist der After/der Darmausgang/das Arschloch [Körperteil] von $x_2$; [im übertragenen Sinne: Ausgang; Abfallöffnung]	gismu	After	gax,ganx,ganxo
ganzu	$x_1$ organisiert $x_2$ [relatives Chaos] in $x_3$ [geordnetes/organisiertes Ergebnis] gemäß System/Prinzipien $x_4$	gismu	organisieren	gaz,ganz,ganzu
gapci	$x_1$ ist gasförmig/Schwaden/Gas/Dampf aus Material/Zusammensatzung unter anderem $x_2$, unter Umständen $x_3$	gismu	Gas	gac,gapc,gapci
gapru	$x_1$ ist direkt/senkrecht über/oberhalb von $x_2$ in Schwerkraft/Bezugssystem $x_3$	gismu	über	gap,gapr,gapru
garna	$x_1$ ist eine Schiene/Reling/Latte/ein Geländer/Balken und stützt/beschränkt $x_2$; aus Material $x_3$	gismu	Schiene	gar,garn,garna
gasnu	$x_1$ [Person/Handelnder] ist die handelnde Ursache für Ereignis $x_2$; $x_1$ tut/verursacht/bewirkt $x_2$; $x_1$ führt $x_2$ herbei	gismu	tun	gau,gasn,gasnu
gasta	$x_1$ ist eine gewisse Menge/besteht aus/enthält Stahl von Zusammensetzung unter anderem $x_2$	gismu	Stahl	gat,gast,gasta
genja	$x_1$ ist eine Wurzel [Körperteil] von Pflanze/Spezies $x_2$; [im übertragenen Sinne: unbeweglich, stützend, nährend]	gismu	Wurzel	gej,genj,genja
gento	$x_1$ repräsentiert argentinische Kultur/Nationalität in Aspekt $x_2$	gismu	Argentinier	get,ge'o,gent,gento
genxu	$x_1$ ist ein Haken [Form] aus Material $x_2$	gismu	Haken	gex,genx,genxu
gerku	$x_{1}$ ist ein Hund/[eine Hündin] der Art/Rasse $x_{2}$.	gismu	Hund	ger,ge'u,gerk,gerku	Siehe auch {lorxu}, {labno}, {mlatu}.
gerna	$x_1$ ist die Grammatik/der Regelsatz der Sprache $x_2$ für Struktur/Text $x_3$	gismu	Grammatik	gen,ge'a,gern,gerna
gidva	$x_1$ (Person/Objekt/Ereignis) führt/leitet/steuert $x_2$ (aktive Teilnehmer) bei $x_3$ (Ereignis)	gismu	Führer	gid,gi'a,gidv,gidva
gigdo	$x_1$ ist eine Milliarde [$10^9$] von $x_2$ in Dimension/Aspekt $x_3$ (Standard: Einheiten)	gismu	1E9	gig,gi'o,gigd,gigdo
ginka	$x_{1}$ ist ein (Feld-)Lager von $x_{2}$ an Ort $x_{3}$.	gismu	Lager	gik,gink,ginka	Siehe auch {dinju}, {xabju}, {zdani}.
girzu	$x_1$ ist eine Gruppe/ein Haufen/ein Schwarm mit gemeinsamer Eigenschaft (ka) $x_2$ aufgrund von Menge $x_3$ verbunden durch Beziehung $x_4$	gismu	Gruppe	gir,gri,girz,girzu
gismu	$x_1$ ist ein (Lojban-)Stammwort und drückt Beziehung $x_2$ zwischen Argumenten $x_3$ aus, mit Prä-/Suffix(en) $x_4$	gismu	Stammwort	gim,gi'u,gism,gismu
glare	$x_1$ ist heiß/warm gemäß Standard $x_2$	gismu	heiß	gla,glar,glare
gleki	$x_{1}$ ist glücklich/fröhlich/froh/freut sich über $x_{2}$ (Ereignis/Zustand).	gismu	glücklich	gek,gei,glek,gleki	Siehe auch {badri}, {cinmo}.
gletu	$x_1$ kopuliert mit/paart sich mit/verkehrt sexuell mit/fickt $x_2$	gismu	kopulieren	let,gle,glet,gletu
glico	$x_1$ ist englisch/gehört zur englischsprachigen Kultur in Aspekt $x_2$	gismu	Englisch	gic,gli,glic,glico
gluta	$x_1$ ist ein Handschuh/Fäustling [Bekleidung für Hand und Unterarm] aus Material $x_2$	gismu	Handschuh	glu,glut,gluta
gocti	$x_1$ ist $10^{-24}$ von $x_2$ in Dimension/Aspekt $x_3$ (Default: Einheiten)	gismu	1E-24	goc,goct,gocti
gotro	$x_1$ ist $10^{24}$ von $x_2$ in Dimension/Aspekt $x_3$ (Default: Einheiten)	gismu	1E24	got,gotr,gotro
gradu	$x_1$ [Größenordnung] ist eine Einheit/ein Grad auf Skala/gemäß Referenzstandard $x_2$ (si'o) und misst Eigenschaft $x_3$	gismu	Einheit	rau,grad,gradu
grake	$x_1$ ist $x_2$ Gramm [metrische Einheit] an Masse (Default: 1) gemäß Standard $x_3$	gismu	Gramm	gra,grak,grake
grana	$x_1$ ist ein Stab/eine Stange/ein Pfahl/ein Stock [Form] aus Material $x_2$	gismu	Stange	ga'a,gran,grana
grasu	$x_1$ ist eine Menge an/besteht aus/enthält Schmiere/Fett/Öl aus Quelle $x_2$	gismu	Fett	ras,gras,grasu
greku	$x_1$ ist ein Rahmen/eine Struktur/ein Skelett und stützt/trägt/gibt die Form für $x_2$ vor	gismu	Rahmen	rek,grek,greku
grusi	$x_1$ ist grau [Farbadjektiv].	gismu	grau	rus,grus,grusi	Siehe auch {skari}, {blabi}, {xekri}, {kandi}, {carmi}.
grute	$x_1$ ist eine Frucht [Körperteil] der Spezies $x_2$.	gismu	Frucht,Obst	rut,grut,grute	Siehe auch {badna}, {dembi}, {figre}, {guzme}, {narge}, {perli}, {pilka}, {plise}, {spati}, {stagi}, {tamca}, {tsiju}, {tarbi}, {panzi}, {rorci}, te {pruce}, {jbari}, {nimre}.
gubni	$x_1$ ist öffentlich/offen/nicht versteckt/gehört allen aus Gemeinschaft $x_2$ (Masse)	gismu	öffentlich	gub,gubn,gubni
gugde	$x_1$ ist das Land von Völkern $x_2$ mit Gebiet/Ausdehnung $x_3$; (Beziehung zwischen einem Volk und einem Gebiet)	gismu	Land	gug,gu'e,gugd,gugde
gundi	$x_1$ ist Industrie/industriell/systematische Fertigungsaktivität und produziert $x_2$ mit Prozess/Mitteln $x_3$	gismu	Industrie	gud,gund,gundi
gunka	$x_1$ (Person) arbeitet an $x_2$ (Aktivität/Aufgabe) mit dem Ziel/Auftrag $x_3$	gismu	Arbeit	gun,gu'a,gunk,gunka	nicht physikalische Arbeit (siehe {muvyselbai})
gunma	$x_1$ ist eine Masse/ein Team/ein Aggregat/ein Ganzes und besteht aus Einzelteilen $x_2$, als Ganzes betrachtet	gismu	gemeinsam	gum,gunm,gunma
gunro	$x_1$ rollt auf/gegen Oberfläche $x_2$ und rotiert auf Achse $x_3$; $x_1$ ist ein Roller	gismu	rollen	gur,gu'o,gunr,gunro
gunse	$x_{1}$ ist eine Gans/[ein Gänserich] der Art/Gattung $x_{2}$.	gismu	Gans	guns,gunse	Siehe auch {cipni}.
gunta	$x_1$ (Person/Masse) greift $x_2$ an/dringt in $x_2$ ein/übt Aggression an Opfer $x_2$ aus mit Ziel/Absicht $x_3$.	gismu	angreifen	gut,gunt,gunta	Siehe auch {bradi}, {damba}, {darxi}, {jamna}, {jenca}, {jursa}.
gurni	$x_1$ ist Getreide/Korn von Pflanze/Art $x_2$	gismu	Getreide	gru,gurn,gurni
guska	$x_1$ (Klinge/Schaber) kratzt/schabt/schleift $x_2$ von $x_3$	gismu	schaben	guk,gusk,guska
gusni	$x_1$ [Energie] ist Licht/Beleuchtung und erleuchtet $x_2$ aus Lichtquelle $x_3$	gismu	erleuchten	gus,gu'i,gusn,gusni
gusta	$x_1$ ist ein Restaurant/ein Café/ein Imbiss und serviert $x_2$ (Art Essen) an Publikum/Gäste $x_3$	gismu	Restaurant	gust,gusta
gutci	$x_1$ ist $x_2$ (Default: 1) kurze [nicht-metrische] örtliche Entfernungseinheit, gemäß Standard $x_3$, mit Untereinheiten $x_4$	gismu	Elle	guc,gutc,gutci
gutra	$x_1$ ist eine/die Gebärmutter [Körperteil] von $x_2$; [im übertragenen Sinne: nährend, schützend, Leben gebend]	gismu	Gebärmutter	gutr,gutra
guzme	$x_1$ ist eine Melone/ein Kürbis [Frucht/Pflanze] von Art/Gattung/Sorte $x_2$	gismu	Melone	guz,zme,guzm,guzme
jabre	$x_1$ bremst/verlangsamt Bewegung/Aktivität $x_2$ mittels Vorrichtung/Mechanismus/Prinzip $x_3$	gismu	bremsen	jabr,jabre
jadni	$x_1$ (Gegenstand) schmückt/dekoriert $x_2$; $x_1$ ist Schmuck/Dekoration auf $x_2$; $x_2$ ist geschmückt/dekoriert	gismu	schmücken	jad,ja'i,jadn,jadni
jakne	$x_1$ ist eine Rakete [Fahrzeug], angetrieben durch Düse, die $x_2$ ausstößt, mit Nutzlast $x_3$	gismu	Rakete	jakn,jakne
jalge	$x_1$ (Aktion/Ereignis/Zustand) ist das Ergebnis/Resultat/die Folgerung von $x_2$ (Ereignis/Zustand/Prozess)	gismu	Ergebnis	jag,ja'e,jalg,jalge
jalna	$x_1$ ist eine Menge an/enthält/besteht aus Stärke aus Quelle $x_2$ von Zusammensetzung unter anderem $x_3$	gismu	Stärke	jaln,jalna
jalra	$x_1$ ist eine Schabe/Küchenschabe/Kakerlake/[Termite] von Art/Gattung $x_2$	gismu	Schabe	jalr,jalra
jamfu	$x_1$ ist ein/der Fuß [Körperteil] von $x_2$; [im übertragenen Sinne: niedrigster Teil] (adjektiv:) $x_1$ ist pedal	gismu	Fuß	jaf,jma,jamf,jamfu
jamna	$x_1$ (Person/Masse) führt Krieg gegen $x_2$ über Territorium/Gebiet/Angelegenheit $x_3$; $x_1$ und $x_2$ bekriegen sich	gismu	Krieg	jam,jamn,jamna
janbe	$x_1$ ist eine Glocke/ein Glockenspiel/[eine Stimmgabel] [gestimmtes Schlaginstrument] und erzeugt Klang/Note/Ton $x_2$	gismu	Glocke	jab,janb,janbe
janco	$x_1$ ist eine/die Schulter/Hüfte/ein Gelenk [Körperteil], das Gliedmaß $x_2$ mit Körper $x_3$ verbindet	gismu	Schulter	jan,janc,janco
janli	$x_1$ kollidiert mit/stößt zusammen mit/prallt auf $x_2$	gismu	kollidieren	jal,janl,janli
jansu	$x_1$ ist ein Diplomat/Konsul/Gesandter und vertritt Staat/Einheit $x_2$ in/bei Verhandlung $x_3$ mit Funktion/zu Zweck $x_4$	gismu	Diplomat	jas,jans,jansu
janta	$x_1$ ist eine Rechnung für Güter/Dienstleistungen $x_2$, ausgestellt an $x_3$ durch $x_4$	gismu	Rechnung	jat,jant,janta
jarbu	$x_1$ ist ein Vorort/Stadtrand von Stadt/Metropole $x_2$	gismu	Vorort	jarb,jarbu
jarco	$x_1$ (Handelnder) zeigt/stellt aus/führt vor/zeigt vor/[enthüllt]/demonstriert $x_2$ (Eigenschaft) vor Publikum $x_3$	gismu	zeigen	ja'o,jarc,jarco
jarki	$x_1$ ist schmal in Dimension $x_2$ [zweitwichtigste Dimension] gemäß Standard $x_3$	gismu	schmal	jak,jark,jarki
jaspu	$x_1$ ist ein Pass/Ausweis ausgestellt an $x_2$ (Person) durch Behörde $x_3$ und erlaubt $x_4$ (Aktivität)	gismu	Pass	jap,jasp,jaspu
jatna	$x_1$ ist der Kapitän/Kommandeur/Führer/Leiter/Boss von Fahrzeug/Domäne $x_2$	gismu	Kapitän	ja'a,jatn,jatna
javni	$x_1$ ist eine Regel und schreibt vor/verordnet/verlangt $x_2$ (Ereignis/Zustand) innerhalb System/Gemeinschaft $x_3$	gismu	Regel	jva,javn,javni
jbama	$x_1$ ist eine Bombe mit explosivem Material/Prinzip $x_2$	gismu	Bombe	bam,jbam,jbama
jbari	$x_1$ ist eine Beere (Frucht/Pflanze) von Pflanze/Art $x_2$	gismu	Beere	jba,jbar,jbari
jbena	$x_1$ wird (den Eltern) $x_2$ geboren am/um $x_3$ [Zeit/Geburtstag] in Ort $x_4$ [Geburtsort]; $x_1$ stammt aus (fo) $x_4$	gismu	geboren	jbe,jben,jbena
jbera	$x_1$ (Handelnder) leiht sich/borgt/übernimmt zeitweilig $x_2$ (Gegenstand) von/aus Quelle $x_3$ für Zeitraum $x_4$	gismu	ausleihen	jer,jber,jbera
jbini	$x_1$ ist zwischen/unter einer Menge an Punkten/Grenzen $x_2$ (Menge)/unter Masse $x_2$ mit Eigenschaft $x_3$ (ka)	gismu	zwischen	bin,bi'i,jbin,jbini
jdari	$x_1$ ist fest/hart/unnachgiebig gegenüber Kraft $x_2$ unter Umständen $x_3$	gismu	hart	jar,jdar,jdari
jdice	$x_1$ (Person) entscheidet/trifft Entscheidung $x_2$ (du'u) in Bezug auf Angelegenheit $x_3$ (Ereignis/Zustand)	gismu	entscheiden	jdi,jdic,jdice
jdika	$x_1$ (Opfer) nimmt ab/wird verringert/vermindert/verkleinert in Eigenschaft/Menge $x_2$ um Betrag/Menge $x_3$	gismu	abnehmen	jdik,jdika
jdima	$x_1$ [Menge] ist der Preis von $x_2$ für Käufer $x_3$ gemäß/festgesetzt von Verkäufer $x_4$	gismu	Preis	di'a,jdim,jdima
jdini	$x_1$ ist Geld/Währung, herausgegeben von $x_2$; (Adjektiv:) $x_1$ ist finanziell/geldlich	gismu	Geld	din,di'i,jdin,jdini
jduli	$x_1$ ist eine Menge an Gelee/Gallert/halbfester Masse [Textur/Beschaffenheit] von Material/Zusammensetzung unter anderem $x_2$	gismu	Gelee	dul,jdu,jdul,jduli
jecta	$x_1$ ist ein Staat/Gemeinwesen mit Herrschaft über Territorium/Domäne $x_2$ [Beziehung zwischen Regierung und Gebiet]	gismu	Staat	jec,je'a,ject,jecta
jeftu	$x_1$ dauert $x_2$ Wochen (Default: 1) gemäß Standard $x_3$	gismu	Woche	jef,jeft,jeftu
jegvo	$x_1$ gehört zur allgemeinen Jüdisch-Christlich-Muslimischen Kultur/Religion/Nationalität in Aspekt $x_2$	gismu	Jahwist	jeg,je'o,jegv,jegvo
jelca	$x_1$ brennt/[entzündet/ist entzündlich] bei Temperatur $x_2$ in Atmosphäre $x_3$	gismu	brennen	jel,jelc,jelca
jemna	$x_1$ ist ein Edelstein/Schmuckstein/Juwel/eine Perle von Typ $x_2$ aus Material/Quelle $x_3$	gismu	Edelstein	jme,jemn,jemna
jenca	$x_1$ (Ereignis) schockt/lähmt $x_2$	gismu	schocken	jen,jenc,jenca
jendu	$x_1$ ist eine Achse/Spindel auf der sich $x_2$ dreht, aus Material/mit Eigenschaft $x_3$	gismu	Achse	jed,jend,jendu
jenmi	$x_1$ (Masse) ist eine Armee/die Bundeswehr, die Gruppe/Gemeinschaft $x_2$ (Masse) dient mit Funktion $x_3$ (Aktivität)	gismu	Armee	jem,jei,jenm,jenmi
jerna	$x_1$ (Person/Handelnder) verdient Lohn/Bezahlung $x_2$ für Arbeit/Dienstleistung $x_3$ (Aktivität)	gismu	verdienen	jern,jerna
jersi	$x_1$ verfolgt/jagt $x_2$/folgt $x_2$ nach; Freiwilligkeit ist nicht impliziert für $x_1$ oder $x_2$	gismu	verfolgen	je'i,jers,jersi
jerxo	$x_1$ repräsentiert algerische Kultur/Nationalität in Aspekt $x_2$	gismu	Algerier	jex,jerx,jerxo
jesni	$x_1$ ist eine Nadel/ein Zeiger [zeigende Form, kein Werkzeug] aus Material $x_2$	gismu	Zeiger	jes,jesn,jesni
jetce	$x_1$ ist ein Strahl [ausgestoßener Jet-Stream] aus Material $x_2$, ausgestoßen von $x_3$	gismu	Strahl	je'e,jetc,jetce
jetnu	$x_1$ (du'u) ist wahr/die Wahrheit gemäß Standard/Erkenntnistheorie $x_2$	gismu	wahr	jet,je'u,jetn,jetnu
jgalu	$x_1$ ist eine Klaue/Kralle/ein (Finger-)Nagel [Körperteil] von $x_2$; [im übertragenen Sinn: gerichtet, stechend, physikalische Waffe]	gismu	Klaue	ja'u,jgal,jgalu
jganu	$x_1$ ist ein Winkel [Zweidimensionale Form] an Ecke/Punkt $x_2$ dem die Seite [Segment] $x_3$ gegenüberliegt	gismu	Winkel	jga,jgan,jganu
jgari	$x_1$ greift/packt/fasst/umklammert/[umarmt] $x_2$ mit $x_3$ [Teil von $x_1$] an Stelle $x_4$ [Teil von $x_2$]	gismu	greifen	jai,jgar,jgari
jgena	$x_1$ ist ein Knoten/Gewirr von/zwischen $x_2$ (Objekt/jo'u-Objekte)	gismu	Knoten	jge,jgen,jgena
jgina	$x_1$ ist ein Gen von Lebewesen [oder an Körperstelle von Lebewesen] $x_2$ und bestimmt Merkmal/Prozess $x_3$	gismu	Gen	gin,jgin,jgina
jgira	$x_1$ (Person) ist stolz auf/besitzt Stolz über $x_2$ (Abstraktion)	gismu	stolz	jgi,jgir,jgira
jgita	$x_1$ ist eine Gitarre/Violine/Geige/Harfe [Saiteninstrument] mit Auslöser/Plektrum/Bogen $x_2$	gismu	Gitarre	git,jgit,jgita
jibni	$x_1$ ist nahe/in der Nähe von $x_2$ in Eigenschaft/Menge $x_3$ (ka/ni); $x_1$ nähert sich $x_2$ an	gismu	nah	jbi,jibn,jibni
jibri	$x_1$ ist ein Beruf/Job/eine Arbeitsstelle/Beschäftigung (eine regelmäßige Arbeit mit Bezahlung) von Person $x_2$	gismu	Beruf	jib,jibr,jibri
jicla	$x_1$ (Objekt, oder Ereignis: Kraft) verrührt/bewegt/durchmischt Flüssigkeit (gasförmig/flüssig) $x_2$	gismu	rühren	jicl,jicla
jicmu	$x_1$ ist eine Basis/Grundlage/ein Fundament/grundlegendes Prinzip von $x_2$; $x_1$ ist am Fuß/Grund von $x_2$/das Wesentlichste von $x_2$	gismu	Grundlage	cmu,jicm,jicmu
jijnu	$x_1$ (Person) weiß $x_2$ (du'u) durch Intuition über Thema $x_3$	gismu	intuitiv wissen	jij,jijn,jijnu
