mu'umgu	$x_1$ finti $x_2$ lo nu $x_3$ tcaci $x_4$	fu'ivla		lo'e se mu'umgu cu valsi .i lo'e mu'umgu cu krici lo du'u lo da'i nu lo se mu'umgu cu zasti cu zmadu lo da'i nu lo se mu'umgu cu na'e zasti kei lo ka lo noi lo mu'umgu cu djica ke'a ku'o nu lo te mu'umgu cu tcaci lo ve mu'umgu cu lakne ce'u .i zo mu'umgu cu se'o sezysarxe se mu'umgu la .telselkik. lo nu mu'umgu kei loi jbopre .i ra'oi -mug- rafsi ca'e zo mu'umgu
na'akti	$x_1$ na'e akti $x_2$	fu'ivla
na'itfa	$x_1$ na jetnu jonai jitfa	fu'ivla		zo {na'i} .e zo {jitfa} krasi gi'e srana .i zo {jetnu} .e zo {jo'atnu} srana
nalvaime	$x_1$ nalvaimenre $x_2$	fu'ivla		smudu'i zo {nalvaimenre}
namcfibonatci	ganai $x_2$ dubmau li pa, gi $x_1$ sumji le namcfibonatci be le vujnu be $x_2$ bei li pa le namcfibonatci be le vujnu be $x_2$ bei li re .ije ganai $x_2$ du li no gi $x_1$ du li no .ije ganai $x_2$ du li pa gi $x_1$ du li pa	fu'ivla
namcixu	lo ka $namcixu$ cu ka ko'a ko'e ko'i fo'a fo'e fo'i fo'o ce'ai ge vei mo'e fo'a lu'a ko'a vei mo'e fo'e lu'a ko'e me'au ko'i gi vei mo'e fo'i lu'a ko'e vei mo'e fo'o lu'a ko'a se me'au ko'i	fu'ivla				simxu
nanjmau	$x_1$ zmadu $x_2$ lo ka ce'u nancaji ma kau kei $x_3$	fu'ivla
nanjme'a	$x_1$ mleca $x_2$ lo ka ce'u nancaji ma kau kei $x_3$	fu'ivla
narfaubanzuni	$x_1$ banzuni lo nu $x_2$ narfau	fu'ivla		selsmudu'i zo {dukseni} gi'e se srana zo {banzuni} .e zo {dukse} .e zo {narfaubanzu}
ni'anfu	su'o pagbu be $x_1$ cu rinka su'o pagbu be $x_2$	fu'ivla
mi'oi	mi'o a ma'a .i va'i mi jo'u do jo'u cau'i lo drata be mi e do	experimental cmavo		noroi smudu'i zo {mi'a} .i srana fa zo {mi'o} e zo {ma'a} e zo {mi'ai}
ni'i nai	fi'o na'e {nibli}	cmavo-compound		.i srana zo {na'e} .e zo {nibli}			BAI*
nikyjoijimjoibordrokemdicysro	$s_1$ $s_3$ dicysro se ma'e loi nikyjinme joi jinme joibo cidro	lujvo		.e'u ko zgana tu'a zo {dicysro} .e zo {nikyjinme} .e zo {jinme} .e zo {cidro}				nikle;joi;jinme;joi;bo;cidro;ke;dikca;sorcu
nilguskli	$n_1$ ni guskli $k_1$ $n_2$	lujvo						ni;gusni;klina
nilzendu'i	$x_1$ dunli $x_2$ lo ka ma kau ni ce'u dubze'a	lujvo		srana fa zo {ni} .e zo {zenba} .e zo {jdika} .e zo {dunli} .e zo {panra} .e zo {jalge} .e zo {zendu}		nilzendu'i		ni;zenba;dunli
nimfamti	$x_1$ famti $x_2$ $x_3$ gi'e ninmu	lujvo		.i ko catlu zo {ninmu} .e zo {famti} .e zo {naurfamti}				ninmu;famti
nilmu'o zei uidje	$u_1$ nilmu'o $n_1$ $m_1$ gi'e uidje $u_2$	zei-lujvo
nildumu	$x_1$ ni bu'a	fu'ivla		nitcu lo ka se cikre .i ca'o casnu
ni'utni	$x_1$  pi'ai ki'ogra mitre snidu te'ai ni'ure boi $x_2$	fu'ivla		{jikfi} {klani} be fi lo {sornairauci'e}
nonseka	$x_1$ se kansa no da gi'e ckaji vau $x_2$	fu'ivla		zo nonseka {zi'evla} gi'e se krasi zo {nonselkansa}		nonseka
nundumu	$x_1$ nu $x_2$ fatci .i va'i $x_1$ nu me'au $x_2$	fu'ivla		srana fa zo {nu}
nunrkamikaze	$x_1$ cu nu ce'u guntrkamikaze $x_2$ $x_3$ $x_4$	fu'ivla
nunrlanparti	$x_1$ nu $x_2$ jmaji $x_3$ $x_4$ tezu'e lo nu vo'a jvikei simxu sepi'o lo samyzilkei	fu'ivla		.e'u ko tcidu tu'a zo {jajrlanparti}
o'anmo	$x_1$ .o'a zei cinmo $x_2$ .i $x_1$ cinmo lo ka ce'u jgira kei $x_2$	fu'ivla		{a'anmo}; {a'enmo}; {a'inmo}; {a'onmo}; {a'unmo}; {ainmo}; {aunmo}; {i'anmo}; {i'enmo}; {i'inmo}; {i'onmo}; {i'unmo}; {ianmo}; {ienmo}; {iinmo}; {ionmo}; {iunmo}; {o'enmo}; {o'inmo}; {o'onmo}; {o'unmo}; {oinmo}; {u'anmo}; {u'enmo}; {u'inmo}; {u'onmo}; {u'unmo}; {uanmo}; {uenmo}; {uinmo}; {uonmo}; {uunmo}		o'anmo
obro	$x_1$ cu ro moi loi valsi poi $x_2$ jmina ke'a $x_3$ bau $x_4$	fu'ivla		.i zo obro obro
moi'i	sei morji	experimental cmavo		.i {morji} .i {vei'i} .i {ba'a}nai
no'ai	li no'ai du li rone'e no .i zo no'ai sinxa lo du'u no nonme'a va'o se smuni	experimental cmavo		srana fa lu {rone'e} li'u jo'u zo {no} jo'u zo {no'e'u}			PA4
no'au	zo no'au tolfa'o lo ra'abri be lo bridi poi vo'a pagbu .i sko'opu fa lo me zo xoi moi .i je smuni fa lo me zo noi moi	experimental cmavo		ko catlu ke ji'a zo {xoi} je zo {noi} .i lu ko .{iklki} no'au jalge fa lo nu {kibycpa} li'u cu sa'e nai smudu'i lu do se {koinde} fi lo ka .iklki noi lo nu do ckaji ke'a cu se jalge lo nu kibycpa li'u			XOI
nu'oi	jorne lo li'erla'i valsi .i je smuni la'e zo nu'o	experimental cmavo		.i va'o lo nu da'i zo nu'o cmavo ma'oi NA gi'e se smuni lo du'u su'o da poi cumki munje ku'o su'o de poi cumki munje zo'u ge lo bridi cu jetnu da gi ge lo bridi cu jitfa de gi lo cusku be vo'a cu cmima de kei kei lu JA nu'oi li'u .e lo'u GA nu'oi le'u galfi lo smuni be lo se kuspe be vo'a la'e lu nu'o ku lo se kuspe li'u .i srana lo'u {na}-{nai}, {ka'e}-{lau'i}, {nu'o}-{nu'oi}, {pu'i}-{pu'ei}, {ca'a}-{ca'ai}, {ja'a}-{ja'ai} le'u .e lo modal zei logji pe la kripkes i mupli fa lu ta se vinji tu noi farlu (ku'o) .i je nu'oi ta mrobi'o li'u noi smudu'i lu ta se vinji tu noi farlu (ku'o) .i je nu'o ku ta mrobi'o li'u			NAI
o'a cu'i	tcita le se cusku le du'u la'e ri se cumla le cusku	cmavo-compound		{o'a} {cu'i}; {cumla}		o'acu'i	UI*
o'a nai	tcita le se cusku le du'u la'e ri se ckeji le cusku	cmavo-compound		{o'a} {nai}; {ckeji}		o'anai	UI*
o bu	pavomoi lerfu le lojbo	bu-letteral		{lerfu}		O;obu	BY*
odbenu	$x_1$ barda ke xamsi mabru $x_2$ noi jutsi la'e ly odobenidae ly .i $x_1$ ta'e xabju lei berti xamsi .i $x_1$ se skapi lo'e jdari je tilju gi'e se denci lo remei poi clani gi'e barku'e le moklu	fu'ivla		{mabru}, {pinpedi}		odbenu
o'e nai	tcita le se cusku le du'u la'e ri cnida'o le cusku	cmavo-compound		{o'e} {nai}; {cnida'o}		o'enai	UI*
pacna	$x_1$ djica $x_2$ gi'e sruma ja jinvi lo du'u lo nu $x_2$ ba fasnu cu cumki gi'e la'erlai $x_3$	gismu	pa'a;pacn;pacna	srana fa zo {kanpe} .e zo {djica} .e zo {sruma} .e zo {lakne}		pacna
pagbu	$x_1$ menre lo se gunma be $x_2$	gismu	pag;pau;pagb;pagbu	{menre}; {gunma}; {spisa}; {panlo}; {xadba}; {mulno}	pa'u
o'i	tcita le se cusku le du'u la'e ri te kajde fi le cusku	cmavo		{kajde}		o'i	UI1
oi	tcita le se cusku le du'u la'e ri se pante le cusku	cmavo		{pante}		oi	UI1
o'o	tcita le se cusku le du'u la'e ri se panpi le cusku	cmavo		{panpi}		o'o	UI1
o'u	tcita le se cusku le du'u la'e ri se surla le cusku	cmavo		{surla}		o'u	UI1
pa	namcu i kantu lo'e ve kancu	cmavo	pav			1;pa	PA
pa'a	fi'o {panra}	cmavo		{panra}		pa'a	BAI
pa'e	tcita le se cusku le du'u la'e ri se pairnu'i	cmavo		{pairnu'i}		pa'e	UI3
o'enmo	$x_1$ .o'e zei cinmo $x_2$ .i $x_1$ cinmo lo ka ce'u jibni $x_2$ .i $x_1$ cnikansa	fu'ivla		{a'anmo}; {a'enmo}; {a'inmo}; {a'onmo}; {a'unmo}; {ainmo}; {aunmo}; {i'anmo}; {i'enmo}; {i'inmo}; {i'onmo}; {i'unmo}; {ianmo}; {ienmo}; {iinmo}; {ionmo}; {iunmo}; {o'anmo}; {o'inmo}; {o'onmo}; {o'unmo}; {oinmo}; {u'anmo}; {u'enmo}; {u'inmo}; {u'onmo}; {u'unmo}; {uanmo}; {uenmo}; {uinmo}; {uonmo}; {uunmo}		o'enmo
oicli'a	$x_1$ cliva $x_2$ $x_3$ mu'i lo nu $x_1$ fengu	fu'ivla
oi nai	tcita le se cusku le du'u la'e ri pluka ja se kufra le cusku	cmavo-compound		{oi} {nai}; {pluka}, {kufra}		oinai	UI*
pacmi'a	$c_1$ cmila sekai le ka palci	lujvo						palci;cmila
pacpanra	$x_1$ panra $x_2$ lo ka ce'u palci $x_3$ kei fa'u $x_4$	lujvo						palci;panra
pacyzvi	$x_1$ zviki $x_2$ noi palci ku'o $x_3$	lujvo						palci;zviki
pacyzvijonse	$x_1$ pilno lo se zviki lo ka jonse $x_2$ $x_3$ noi palci	lujvo						palci;zviki;jonse
pafmamta	$x_1$ mamta lo patfu be $x_2$	lujvo						patfu;mamta
pafpa'u	$x_1$ patfu lo patfu be $x_2$	lujvo						patfu;patfu
pagbirti	$x_1$ birti lo du'u $x_2$ pagbu $x_3$	lujvo		srana fa zo {menryjinvi}				pagbu;birti
pagdu'a	$x_1$ dunda su'o pagbu be $x_2$ fi $x_3$	lujvo		srana fa zo {fatri} .e zo {pagbu} .e zo {dunda} .e zo {gubni} .e zo {jungau} .e zo {curmi} .e zo {e'ande}		pagdu'a		pagbu;dunda
pagzu'e	$x_1$ zukte lo ka ce'u pagbu $x_2$	lujvo		so'i se pagzu'e cu nundumu .i srana fa zo {pagbu} .e zo {zukte} .e zo {kansa} .e zo {sidju}		pagzu'e		pagbu;zukte
pairnu'i	$x_1$ nutli le nu $x_1$ pajni $x_2$	lujvo		{pajni} {nutli}; {pa'e}		pairnu'i		pajni;nutli
pakydadysri	$x_1$ dasri $x_2$ gi'e se pilno fi lo nu lo palku cu dandu lo dasni lo janco be lo birka	lujvo		{palku} {dandu} {dasri}		pakydadysri		palku;dandu;dasri
palcau	$x_1$ claxu lo ka su'o da prali $x_2$ ce'u	lujvo		srana fa zo {prali} .e zo {claxu} .e zo {xamgu} .e zo {xlali} .e zo {plixau} .e zo {sidju}		palcau		prali;claxu
palpymlu	$x_1$ simlu $x_2$ $x_3$ lo nu $x_3$ palpi $x_1$	lujvo						palpi;simlu
pamjai	$x_1$ jarco fi $x_2$ fe lo ka ce'u vo'i prami kei se zu'e lo ka ce'u vo'i jgari $x_3$ fo $x_4$	lujvo						prami;jgari
pampe'o	$x_1$ boi $x_2$ prami gi'e pendo	lujvo				pampe'o		prami;pendo
pamsi'u	$x_1$ simxu lo ka ce'u ce'u prami	lujvo		{prami} {simxu}		pamsi'u		prami;simxu
pancau	$x_1$ claxu lo ka da panci ce'u $x_2$	lujvo		{panci}; {claxu}				panci;claxu
panzga	$x_1$ zukte da lo nu $x_1$ djuno lo du'u ma kau panci $x_2$ fi $x_1$	lujvo		srana fa zo {panci} .e zo {sumne}				panci;zgana
pavdei	$x_1$ pa moi lo'i djedi noi pagbu $x_2$ noi jeftu li pa $x_3$	lujvo		.i frica zo {jednpa} noi srana lo si'o detri ku'o lo ka smuni .i srana zo {pa} .e zo {moi} .e zo {djedi} .e zo {jeftu}				pa;djedi
pavdilcu	$x_1$ dilcu li pa boi $x_2$ .i $x_1$ nu'a fa'i $x_2$	lujvo		{pa} zei {dilcu}; {fa'i}		pavdilcu		pa;dilcu
pavdzakai	$x1$ po'o ckaji $x2$	lujvo				po'o		pa;da;ckaji
pavmei	ro'oi da poi ke'a me $x_1$ zo'u $x_1$ me da	lujvo		srana fa zo {pa} .e zo {mei} .e zo {ro'oi}		pavmei		pa;mei
pavmeidza	$x_1$ suzmeidza lo ka  ce'u ckaji $x_2$ gi'e pavmei	lujvo		srana valsi fa zo {suzmeidza}				pa;mei;da
pavmoibe'a	$x_1$ pa moi lo bersa be $x_2$	lujvo		{pa} {moi} {bersa}		pavmoibe'a		pa;moi;bersa
pavmoiti'u	$x_1$ pa moi lo tixnu be $x_2$	lujvo		{pa} {moi} {tixnu}		pavmoiti'u		pa;moi;tixnu
pavnondugri	$d_1$ dugri $d_2$ li pano	lujvo						pa;no;dugri
pavyseljirna	$x_1$ se ranmi danlu gi'e simsa lo'e xirma gi'e se jirna pada ra'i le mebri be vo'a	lujvo		{pa} {se} {jirna}		pavyseljirna		pa;se;jirna
pavyselsle	$x_1$ se selci pa da	lujvo		{pa}; {selci}; {mledi}				pa;se;selci
pavyxilma'e	$x_1$ marce $x_2$ $x_3$ $x_4$ .ije $x_1$ se xislu pa da poi gunro $x_3$	lujvo		.i .e'u lanli zo {marce} .e zo {xislu} .e zo {gunro} .e zo {re} .i cmamau je zi'evla fa zo {palxima}				pa;xislu;marce
pavzilcatra	zi'o $x_1$ catra $x_2$ .i $x_2$ rinka le nu $x_1$ mrobi'o	lujvo		{catra}; {mrobi'o}		pavzilcatra		pa;zi'o;catra
pavzildau	zi'o $x_1$ darlu $x_2$	lujvo		zo {zildau} .a zo {zilpavdau} cu xagmau		pavzildau		pa;zi'o;darlu
pazycfu	$r_1$ ricfu lo ka panzi ce'u	lujvo						panzi;ricfu
pazypanzi	$x_1$ panzi lo panzi be $x_2$	lujvo		zo pazypanzi mitsmuvla lo'u se {riryrirni} le'u				panzi;panzi
pecpu'a	lo nu pencu $x_1$ cu pluka $x_2$	lujvo						pencu;pluka
pedysi'u	.i lo ka pedysi'u cu ka ce'u goi $x_1$ simxu lo ka ce'u pendo ce'u	lujvo		.i e'o ko catlu tu'a zo {pendo} .e zo {simxu} .e zo {ka} ji'aju'ocu'i				pendo;simxu
pegjva	$x_1$ javni gi'e ci'ekle la .peg. ku noi tadji lo ka zbasu lo formale gerna .i ge ro da ro de ro di ga nai me'au $x_1$ gi porfedi, gi ro da go su'o da su'o de gi ge pa da su'o de gi fi pa da fe su'o de me'au $x_1$	lujvo		lo sumti be $x_1$ bei li pa na'o {uenzi} gi'e se pruce lo {gentufa} .i lo sumti be fi li re na'o ba'ei *te* pruce lo gentufa .i lo me li ci moi na'o poi'i lo gentufa ca lo nu mo'u cupra lo me li re moi cu vimcu fi lo me li pa moi fo ke'a ni'o zo {pegyuenzi} .i zo {peglfi} .i zo {pegrsto} .i zo {pegrpoi} .i zo {pegnpe} .i zo {pegnaka} .i zo {pegrcu'a} .i zo {pegrke'u} .i zo {pegrsu'o} .i zo {pegrsu'e}				-peg-;javni
pegyuenzi	$x_1$ uenzi gi'e poi'i lo nu gentufa ke'a $x_3$ noi pegjva cu pruce fi $x_2$ .i $x_1$ fe $x_2$ me'au $x_3$ lo kutpoi	lujvo		zo {gentufa} .i zo {pegjva}				pegyuenzi
peisku	$x_1$ cusku pensi $x_2$	lujvo		srana lo tavla nu pensi .i zbasu fi zo {pensi} ce'o zo {cusku}				pensi;cusku
pelnimryjisra	$j_1$ jisra $j_2$=$n_1$ po'u loi pelnimre	lujvo						pelxu;nimre;jisra
pemcku	$c_1$ cukta $c_2$=$p_1$ po'u lo pemci ge'u $c_3$ $c_4$ $c_5$	lujvo						pemci;cukta
pensi'u	$x_1$ simxu lo ka ce'u ce'u penmi $x_2$	lujvo		.e'u ko tcidu tu'a zo {penmi} .e zo {simxu}				penmi;simxu
pevzifrokpre	$x_1$ me'oi .Freemason. je cu se bende $x_2$ poi ke'a me'oi .lodge. je cu se me'oi .endorse. $x_3$ poi ke'a xi re mu'oi glibau. grand lodge .glibau	lujvo				Freemason		pe'a;zifre;rokci;prenu
pibykre	$x_1$ kerfa $x_2$ lo plibu	lujvo						plibu;kerfa
pifta'e	$x_1$ tanxe $x_2$ noi pinfu $x_3$ $x1$ ku'o $x_4$	lujvo						pinfu;tanxe
pifydi'u	$d_1$=$p_3$ cu dinju lo ka te pinfu $p_2$ $p_1$	lujvo				pifydi'u		pinfu;dinju
pi'izma	$x_1$ zmadu $x_2$ boi $x_3$ da .ije lo ni $x_1$ ckaji $x_3$ cu pilji lo ni $x_2$ ckaji $x_3$ kei $x_4$	lujvo		.i .u'u milxe co naljvajvo				pilji;zmadu
piltisna	$x_1$ pilka je tisna $x_2$	lujvo						pilka;tisna
piltu'u	$x_1$ tubnu lo pilka $x_2$	lujvo				piltu'u		pilka;tubnu
pilvi'u	.i lo si'o pilvi'u cu si'o ce'u goi $x_1$ vimcu lo pilka be ce'u goi $x_2$ boi $x_2$ ce'u goi $x_3$	lujvo		.i .e'u do catlu zo'e pe zo {pilka} .e zo {vimcu}				pilka;vimcu
pinblaci	$b_1$=$p_1$ blaci $b_2$ gi'e pinta	lujvo						pinta;blaci
pinblo	$x_1$ pinta gi'e bloti $x_2$ boi $x_3$	lujvo				pinblo		pinta;bloti
pincardikygau	$x_1$ gasnu lonu $x_2$ dikni lozu'o $x_2$ carna lo pinta kei $x_3$	lujvo						pinta;carna;dikni;gasnu
pincyre'o	$x_1$ renro lo pinca be $x_1$ be'o $x_2$	lujvo						pinca;renro
pincytu'u	$x_1$ rango $x_2$ gi'e tubnu gi'e pluta lo pincyvro lo pinca daski	lujvo				pincytu'u		pinca;tubnu
pinjudri	$x_1$ judri $x_2$ gi'e se klani lo pinta tersei be $x_2$ bei lo sraji manri	lujvo		{judri}; {klani}; {pinta}; {tersei}; {sraji}; {manri}; {rajyjudri}				pinta;judri
pinjykei	$k_1$ kelci $k_2$ po'u lo pinjyzilkei	lujvo		.e'u ko tcidu tu'a zo {pinjyzilkei}				pinji;kelci
pinjykinli	.i $x_1$ cu kinli je pagbu $x_2$ poi pinji $x_3$	lujvo		.i so'i mabru ci te pinjykinli  .i lo mlatu cu mupli le ka te pinjykinli  .i ku'i naku ro da poi mabru zo'u da te pinjykinli				pinji;kinli
pinjyzilkei	$k_2$ zilkei tai lo'e pinji	lujvo		.e'u ko tcidu tu'a zo {zilkei} .e zo {pinji}				pinji;zi'o;kelci
pinxydja	$x_1$ djacu gi'e poi'i lo nu pinxe ke'a na ckape	lujvo		srana fa zo {djacu} .e zo {pinxe} .e zo {ckape} .e zo {snura} .e zo {curve} .e zo {jinsa}		pinxydja		pinxe;cidja
pipmu'u	$x1$ muvdu $x2$ $x3$ $x4$ gi'e plipe $x2$ $x3$ $x5$	lujvo						plipe;muvdu
pipybanfi	$ko'a$ plipe gi'e banfi $ko'e$ gi'enai se rebla	lujvo		{plipe} {banfi}				plipe;banfi
pipygau	$x_1$ gasnu lonu $x_2$ plipe $x_3$ $x_1$ $x_4$ $x_1$	lujvo						plipe;gasnu
pitmli	$x_1$ milxe lo ka ce'u plita	lujvo		{plita}; {milxe}				plita;milxe
placazgau	$x_1$ gasnu $x_2$ noi pu se platu	lujvo						platu;ca'a;gasnu
plebo'o	$b_1$ boxfo loi pelji	lujvo		.e'u ko tcidu tu'a zo {plekarda}				pelji;boxfo
pledakli	$d_1$=$p_1$ dakli $d_2$ loi pleji	lujvo						pelji;dakli
plekarda	$k_1$ karda loi pelji $k_3$	lujvo		.e'u ko tcidu tu'a zo {plebo'o}				pelji;karda
pleke'atci	$t_1$ tutci lo'e nu ke'a gasnu lo nu kevna lo'e pelji	lujvo						pelji;kevna;tutci
plika'e	$x_1$ kakne lo nu $x_1$ pilno $x_2$ $x_3$ kei $x_4$	lujvo		krasi fi la ma'oste		plika'e		pilno;kakne
plinyske	$x_1$=$s_1$ saske lo si'o plini ku $x_2$=$s_3$	lujvo						plini;saske
plisyjisra	$j_1$ jisra $j_2$=$p_1$ po'u loi plise	lujvo						plise;jisra
plisytsi	$p_1$=$t_1$ tsiju lo plise	lujvo						plise;tsiju
plixau	$x_1$ xamgu $x_2$ lo ka vo'e vo'a ka'e pilno $x_3$	lujvo						pilno;xamgu
plixauvla	$v_1$ valsi $v_2$=$x_1$=$p_2$ noi ke'a $x_2$=$p_1$ plixau $p_3$ ku'o $v_3$	lujvo						pilno;xamgu;valsi
plopijnytci	$t_1$ tutci lo'e nu plopijne	lujvo		.e'u ko tcidu tu'a zo {plopijne} .e zo {tutci}				polje;pijne;tutci
po'afli	$f_1$ fliba lo nu ce'u spoja	lujvo		.e'u ko tcitu tu'a zo {spoja} .e zo {fliba}				spoja;fliba
pojbre	$b_1$ bredi lo mu'e vo'a spoja	lujvo						spoja;bredi
pojbregau	$g_1$ gasnu lo nu $b_1$ bredi lo mu'e vo'a spoja	lujvo						spoja;bredi;gasnu
pojbrezu'e	$g_1$ zukte lo nu $b_1$ bredi lo mu'e vo'a spoja kei kei $z_3$	lujvo						spoja;bredi;zukte
pojgu'i	$x_1$ gusni $x_2$ $x_3$ gi'e spoja	lujvo						spoja;gusni
porfa'o	$x_1$ poiklo fi $x_2$ fe lo se pormei be $x_2$ be'o su'i li pa vu'u lo se pormei be $x_1$ be'o no'u $x_3$	lujvo		zo {porsi} .i zo {fanmo} .i zo {pormoi} .i zo {moi}				porsi;fanmo
porganzu	$x_1$ gasnu lo nu $x_3$ nicpoi $x_4$ lu'a $x_2$	lujvo						porsi;ganzu
pormei	$x_2$ kaidza lo ka ce'u selci $x_1$ noi porsi zi'o zi'o	lujvo		srana fa zo {porsi} .e zo {cmimei}				porsi;mei
pormoi	vasru $x_1$ fa lo selci be $x_3$ noi pormei da ku poi se tcita $x_2$ noi namcu	lujvo		srana fa zo {porsi} .e zo {pormoi} .e zo {momkai}				porsi;moi
pornarselvai	$x_1$ poi'i lo du'u ma kau te porsi lo sumti be ke'a na vajni	lujvo		va'i lo nu basygau fi lo bi'u nai te porsi na stika lo nu pilno $x_1$ kei lo ka ma kau smuni .i ko catlu ke si'a zo {porsi} je zo {sumti}				porsi;na;se;vajni
porselvai	$x_1$ poi'i lo du'u ma kau te porsi lo sumti be ke'a cu vajni	lujvo		va'i lo nu basygau fi lo bi'u nai te porsi ja'a stika lo nu pilno $x_1$ kei lo ka ma kau smuni .i ko catlu ke si'a zo {porsi} je zo {sumti} je zo {pornarselvai}				porsi;se;vajni
porsumji	ge go $x_2$ dubdu'i li pa gi $x_1$ dubdu'i lo pormoi be li pa bei $x_2$ gi go $x_2$ pormei lo dubmau be li pa gi $x_1$ porsumji lo poi'i ge ke'a pormei lo se sumji be li pa bei lo se pormei be $x_2$ gi ge ro poiklo be li re bei ke'a cu poiklo li ci $x_2$ gi lo pormoi be li pa bei ke'a cu sumji lo pormoi be li pa bei $x_2$ lo pormoi be li re bei $x_2$	lujvo		srana fa zo {sumji}				porsi;sumji
posycerda	$c_1$ cerda lo ka ponse be $p_1$=$c_2$ ku $c_3$ $c_4$	lujvo						ponse;cerda
predatni	$d_1$ datni $d_2$=$p_1$ po'u lo prenu ge'u $d_3$	lujvo		.e'u ko tcidu tu'a zo {datni} .e zo {prenu}				prenu;datni
prejumydundy'utka	$x_1 \, x_2 \, x_3 \, x_4 \, x_5$ prejumydu'a'y'utka	lujvo				prejumydu'a'y'utka		prejumydundy'utka
preselkei	$x_1$ se kelci $x_2$ gi'e prenu	lujvo						prenu;se;kelci
prevrici	$x_1$ vrici $x_2$ gi'e prenu	lujvo		{prenu} {vrici}		prevrici		prenu;vrici
prexra	$x_1$ pixra $x_2$ noi ke'a prenu ku'o $x_3$	lujvo		{prenu} {pixra}; {vi'a} {prexra}, {vi'u} {prexra}				prenu;pixra
pritybirka	$b_1$=$p_1$ $b_2$=$p_2$ birka gi'e pritu	lujvo		.e'o ko tcidu tu'a zo {zulbirka}				pritu;birka
prosi'u	$x_1$ simxu lo ka ce'u ce'u fapro $x_2$	lujvo		.e'u ko tcidu tu'a zo {fapro} .e zo {simxu}				fapro;simxu
prubi'o	$x_1$ binxo lo ka pu je nai ca fasnu	lujvo				prubi'o		purci;binxo
prugastcica	$x_1$ tcica $x_2$ lo nu $x_2$ ganse lo ka da'i ce'u pu lifri $x_1$ kei $x_3$ boi $x_4$	lujvo		{pu} {ganse} {tcica}; {gastcica}, {narprugastcica}				purci;ganse;tcica
prujbi	$x_1$ purci je cabjbi $x_2$	lujvo		srana fa zo {pu} .e zo {zi} .e zo {purci} .e zo {cabjbi} .e zo {cabda'o} .e zo {purda'o}		prujbi		purci;jibni
prulamdei	$x_1$ djefau gi'e se fanmo lo nu lo cabdei cu cfari	lujvo		srana fa zo {djefau} .e zo {cabdei} .e zo {bavlamdei} .i selsmudu'i zo {purlamdei}				purci;lamji;djedi
prusmi	.i $x_1$ ba'o ckaji $x_3$ .ibabo $x_2$ co'u ckaji $x_3$	lujvo						purci;simsa
pukclite	$x1$ clite lonu $x1$ pluka $x2$ $x3$ kei $x4$	lujvo						pluka;clite
pukfri	$x1$ lifri $x2$ noi pluka $x1$	lujvo						pluka;lifri
pukmle	$x1$ melbi $x2$ loka $x1$ pluka $x2$ $x3$ kei $x4$	lujvo						pluka;melbi
puktce	$x_1$ mutce loka $x_1$ pluka $x_2$ $x_3$	lujvo						pluka;mutce
pukydja	$x_1$ cidja $x_2$ gi'e pluka $x_2$ $x_3$	lujvo						pluka;cidja
purlamdei	$x_1$ djedi li pa boi $x_3$ gi'e purci $x_2$ gi'e lamji $x_2$	lujvo		{purci} {lamji} {djedi}, {prulamdei}				purci;lamji;djedi
purlamke'u	$x_1$ krefu gi'e lamji gi'e purci vau $x_2$	lujvo		{purci} {lamji} {krefu}, {bavlamke'u}, {purlamdei}				purci;lamji;krefu
pusfau	$x_1$ pu'i fasnu	lujvo						pu'i;fasnu
ra'abri	$x_1$ srana $x_2$ noi sumti ku'o gi'e bridi $x_3$ boi $x_4$ .i $x_1$ pinka ja jimte ja velski $x_2$	lujvo		{srana} {bridi}; {noi}, {poi}, {voi}		ra'abri		srana;bridi
racyju'i	$x1$ jundi $x2$ noi ralci	lujvo						ralci;jundi
radycru	$x_1$ randa lo fanta be $x_2$ .ije $x_1$ curmi lo nu $x_2$ jitfa	lujvo		{randa} {curmi} .i srana zo {fesli'a} .e zo {tolcpa}				randa;curmi
rairnei	traji lo ka $x_1$ nelci ce'u kei fa $x_2$ fi $x_3$	lujvo		.i smudu'i zo {trajynei}				traji;nelci
ra'irsumji	$x_1$ snisimsumji $x_2$ boi $x_3$ noi ranji $x_4$ ku'o $x_4$ .i $x_1$ nu'a ri'o $x_2$ boi $x_3$ boi $x_4$	lujvo		{ranji} {sumji}; {snisimsumji}; {ri'o}		ra'irsumji		ranji;sumji
rajbi'o	$x1$ binxo lo sraji be $x2$	lujvo						sraji;binxo
rajyjudri	$x_1$ judri $x_2$ gi'e se klani lo sraji tersei be $x_2$ bei lo pinta manri	lujvo		{judri}; {klani}; {sraji}; {tersei}; {pinta}; {manri}; {pinjudri}				sraji;judri
rajyserti	$x_1$ cu sraji serti $x_2$ $x_3$ gi'e sraji $x_4$	lujvo		zbasu fi zo {sraji} ce'o zo {serti}				sraji;serti
rapcreze'a	$x_1$ zenba lo ka ke'a certu $x_2$ kei $x_3$ se zu'e lo nu $x_4$ rapli $x_5$	lujvo		zbasu fi zo {rapli} ce'o zo {certu} ce'o zo {zenba}				rapli;certu;zenba
rapmarxa	lo nu $x_1$ marxa $x_2$ $x_3$ cu rapli $x_4$	lujvo		{rapli}; {marxa}				rapli;marxa
